uniprot_accession,standard_inchi_key,canonical_smiles,compound_name,protein_fragment,avg_predictions
P0DTC2_sp,DSDNAKHZNJAGHN-MXTYGGKSSA-N,C=C(C)C12CC(C)C34OC(Cc5ccccc5)(OC1C3C=C(COC(=O)Cc1ccc(O)c(OC)c1)CC1(O)C(=O)C(C)=CC14)O2,Resiniferatoxin,SPIKE_SARS2_glycoprotein,5.711112913858078
P0DTC2_sp,NDEXUOWTGYUVGA-LJQANCHMSA-N,Cn1cc(-c2[nH]c3cc(NC(=O)C(N)C4CCCCC4)cc4c3c2C=NNC4=O)cn1,PF-477736,SPIKE_SARS2_glycoprotein,5.710544371497897
P0DTC2_sp,OGWKCGZFUXNPDA-XQKSVPLYSA-N,CCC1(O)CC2CN(CCc3c([nH]c4ccccc34)C(C(=O)OC)(c3cc4c(cc3OC)N(C=O)C3C(O)(C(=O)OC)C(OC(C)=O)C5(CC)C=CCN6CCC43C65)C2)C1,Vincristine,SPIKE_SARS2_glycoprotein,5.710322676728695
P0DTC2_sp,UGGPRXAHUOKTKV-IINYFYTJSA-N,CC1COc2c(N3CC(N)C4(CCC4)C3)c(F)cc3c(=O)c(C(=O)O)cn1c23,DV-7751a,SPIKE_SARS2_glycoprotein,5.710259799788145
P0DTC2_sp,MPVGZUGXCQEXTM-UHFFFAOYSA-N,Cc1ccc(F)c(NC(=O)Nc2ccc(-c3cccc4[nH]nc(N)c34)cc2)c1,Linifanib,SPIKE_SARS2_glycoprotein,5.709767887759286
P0DTC2_sp,WBBZUHMHBSXBDT-UHFFFAOYSA-N,CCOc1cc(CN2CCOCC2)cc2[nH]c(=O)c3c(c12)NCCC3,Amelparib,SPIKE_SARS2_glycoprotein,5.709478709546464
P0DTC2_sp,IPVFGAYTKQKGBM-GDBQBOEPSA-N,O=c1[nH]c(=O)n(C2OC(CO)C(O)C2F)cc1I,[124I]FIAU,SPIKE_SARS2_glycoprotein,5.705847833677427
P0DTC2_sp,NHTKGYOMICWFQZ-KKQYNPQSSA-N,CC(NP(=O)(OCC1OC(n2ccc(N)nc2=O)C(F)(F)C1O)Oc1ccccc1)C(=O)OCc1ccccc1,NUC-1031,SPIKE_SARS2_glycoprotein,5.705474169219992
P0DTC2_sp,MMNNTJYFHUDSKL-UHFFFAOYSA-N,COC(=O)Nc1nc2ccc(C3(O)c4ccccc4C(=O)N3c3cc(Cl)ccc3C)cc2[nH]1,XL-281,SPIKE_SARS2_glycoprotein,5.703803023628739
P0DTC2_sp,RWZVMMQNDHPRQD-SFTDATJTSA-N,C=C1CC2C=Nc3cc(OCCCOc4cc5c(cc4OC)C(=O)N4CC(=C)CC4C=N5)c(OC)cc3C(=O)N2C1,SG-2000,SPIKE_SARS2_glycoprotein,5.701039585400164
P0DTC2_sp,MPMKMQHJHDHPBE-RUZDIDTESA-N,CC1(C(=O)N(CCCC(=O)O)Cc2cccc(Cl)c2)CCN1C(=O)c1csc2ccccc12,GLPG-0974,SPIKE_SARS2_glycoprotein,5.698058551073846
P0DTC2_sp,NFEZZTICAUWDHU-RDTXWAMCSA-N,C=C1CCN(C(C)C(O)(Cn2cncn2)c2ccc(F)cc2F)CC1,efinaconazole,SPIKE_SARS2_glycoprotein,5.697756921850833
P0DTC2_sp,JBPUGFODGPKTDW-SFHVURJKSA-N,COc1cc(NC(=O)Nc2cccc(CNC(=O)OC3CCOC3)c2)ccc1-c1cnco1,Merimepodib,SPIKE_SARS2_glycoprotein,5.695679392139068
P0DTC2_sp,KAZMQKPLIPWQNO-UHFFFAOYSA-N,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(-c3ccc(CN4CCOCC4)nc3)c3ccccc23)cc1,BIRB-1017,SPIKE_SARS2_glycoprotein,5.694874057742604
P0DTC2_sp,DVNQWYLVSNPCJZ-UHFFFAOYSA-N,Cn1nccc1-c1ccc(Sc2cccc(C3(C(N)=O)CCOCC3)c2)cc1,PF-4191834,SPIKE_SARS2_glycoprotein,5.694748307475578
P0DTC2_sp,IBEANEPZNLVRRY-RCZVLFRGSA-N,CC(C)(C)C(NC(=O)C(CC1CCCC1)CN(O)C=O)C(=O)N1CCN(Cc2ccc3c(c2)OCO3)CC1,BB 83698,SPIKE_SARS2_glycoprotein,5.694678368693953
P0DTC2_sp,HNTGDFCASLOZEZ-YDBSYXHISA-N,COC12C(COC(N)=O)C3=C(C(=O)C(C)=C(Nc4ccc(O)cc4)C3=O)N1CC1NC12,M-83,SPIKE_SARS2_glycoprotein,5.694120271297621
P0DTC2_sp,LUUMLYXKTPBTQR-UHFFFAOYSA-N,Cc1cnc(C(=O)c2ncnc3[nH]ccc23)c(NS(=O)(=O)c2ccc(Cl)c(C(F)(F)F)c2)c1,CCX-140,SPIKE_SARS2_glycoprotein,5.693554509634805
P0DTC2_sp,XPIJWUTXQAGSLK-UHFFFAOYSA-N,CNc1ncc(-c2ccc3c(=O)c(C(=O)O)cn(C4CC4)c3c2C)cc1C,Ozenoxacin,SPIKE_SARS2_glycoprotein,5.689836351693105
P0DTC2_sp,KXMZDGSRSGHMMK-VWLOTQADSA-N,Nc1nc(Nc2ccc3c(c2)CCC(N2CCCC2)CC3)nn1-c1cc2c(nn1)-c1ccccc1CCC2,Bemcentinib,SPIKE_SARS2_glycoprotein,5.688610716500008
P0DTC2_sp,CLPSAAPUJUVQPP-UHFFFAOYSA-N,Clc1ccc2c(c1)C1=NCCN1c1c(-c3noc(C4CC4)n3)ncn1-2,U 90042,SPIKE_SARS2_glycoprotein,5.687542761185201
P0DTC2_sp,LPFWVDIFUFFKJU-UHFFFAOYSA-N,C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Cl)c(Cl)c4F)ncnc3cc2OC)CC1,Poziotinib,SPIKE_SARS2_glycoprotein,5.687361467244968
P0DTC2_sp,BBUVDDPUURMFOX-UHFFFAOYSA-N,CC1CCC(n2c3cnccc3c3cnc(Nc4ccc5c(n4)CCN(C(=O)CO)C5)nc32)CC1,FLX-925,SPIKE_SARS2_glycoprotein,5.687218896488144
P0DTC2_sp,GMIZZEXBPRLVIV-UHFFFAOYSA-N,Cn1cc(-c2cnn3c(N)c(Br)c(C4CCCNC4)nc23)cn1,MK 8776,SPIKE_SARS2_glycoprotein,5.687154970947402
P0DTC2_sp,VGYFMXBACGZSIL-MCBHFWOFSA-N,O=C(O)CC(O)CC(O)C=Cc1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1,Pitavastatin,SPIKE_SARS2_glycoprotein,5.686042985722876
P0DTC2_sp,QVNZBDLTUKCPGJ-SHQCIBLASA-N,Cc1cc(COc2ccc(C3(N)CCN(C(CC(C)C)C(=O)NO)C3=O)cc2)c2ccccc2n1,BMS 561392,SPIKE_SARS2_glycoprotein,5.685895019051831
P0DTC2_sp,MTJHLONVHHPNSI-IBGZPJMESA-N,CCCC(Nc1nc(-c2ccc(NC(=O)NCC)c(OC)c2)ncc1C)c1cccnc1,Lexibulin hydrochloride,SPIKE_SARS2_glycoprotein,5.685708350603626
P0DTC2_sp,VRQXRVAKPDCRCI-ZNMIVQPWSA-N,CC1CC(N)CC(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C1,LGH-447,SPIKE_SARS2_glycoprotein,5.685579387033664
P0DTC2_sp,RTGDFNSFWBGLEC-SYZQJQIISA-N,COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)OCCN1CCOCC1)C(=O)OC2,Mycophenolate mofetil,SPIKE_SARS2_glycoprotein,5.685497190250358
P0DTC2_sp,JPOJKNJIKXMZRB-UHFFFAOYSA-N,O=C1CN(C(=O)c2cc(-c3cc(F)cc(Cl)c3)n(-c3ccc(F)c(Cl)c3)n2)CN1,AIC-292,SPIKE_SARS2_glycoprotein,5.683389902334638
P0DTC2_sp,GFMMXOIFOQCCGU-UHFFFAOYSA-N,O=C(NOCC1CC1)c1ccc(F)c(F)c1Nc1ccc(I)cc1Cl,CI-1040,SPIKE_SARS2_glycoprotein,5.6831133131338065
P0DTC2_sp,XFILPEOLDIKJHX-QYZOEREBSA-N,CNC(=O)C(Cc1ccccc1)NC(=O)C(CC(C)C)C(CSc1cccs1)C(=O)NO,Batimastat,SPIKE_SARS2_glycoprotein,5.68279151861208
P0DTC2_sp,PDOQBOJDRPLBQU-QMMMGPOBSA-N,Cc1cc(Nc2nc(NC(C)c3ncc(F)cn3)ncc2Cl)n[nH]1,AZD-1480,SPIKE_SARS2_glycoprotein,5.680271035339318
P0DTC2_sp,ZQMXTDPQEHZTBG-FRIKZZABSA-N,CC(=O)N1CCN(CCN2C3CCC2CC(NC(=O)c2nn(C(C)C)c4ccccc24)C3)CC1,TD-2749,SPIKE_SARS2_glycoprotein,5.679039168960627
P0DTC2_sp,VMDWTZZCNDEKIO-CBNJBKGYSA-N,CC(=O)C1(O)Cc2c(O)c3c(c(O)c2C(OC2CC(N4CC4)C(OS(C)(=O)=O)C(C)O2)C1)C(=O)c1ccccc1C3=O,ladirubicin,SPIKE_SARS2_glycoprotein,5.677257778283935
P0DTC2_sp,UWXSAYUXVSFDBQ-CYBMUJFWSA-N,CC1COC(Nc2ccc3ncnc(Nc4ccc(OCc5nccs5)c(Cl)c4)c3c2)=N1,ARRY-334543,SPIKE_SARS2_glycoprotein,5.677088712836057
P0DTC2_sp,YOVVNQKCSKSHKT-HNNXBMFYSA-N,Cc1c(CN2CCN(C(=O)C(C)O)CC2)sc2c(N3CCOCC3)nc(-c3cnc(N)nc3)nc12,Apitolisib,SPIKE_SARS2_glycoprotein,5.6769113205668456
P0DTC2_sp,VHRSUDSXCMQTMA-PJHHCJLFSA-N,CC1CC2C(C(O)CC3(C)C2CCC3(O)C(=O)CO)C2(C)C=CC(=O)C=C12,METHYLPREDNISOLONE,SPIKE_SARS2_glycoprotein,5.6765109113480365
P0DTC2_sp,SCVHJVCATBPIHN-SJCJKPOMSA-N,CC(NC(=O)C(=O)Nc1ccccc1C(C)(C)C)C(=O)NC(CC(=O)O)C(=O)COc1c(F)c(F)cc(F)c1F,Emricasan,SPIKE_SARS2_glycoprotein,5.6764592695383875
P0DTC2_sp,SKYPQEVVXGJKIJ-NSHDSACASA-N,Cc1c(F)c(N2CCC(N)C2)nc2c1c(=O)c(C(=O)O)cn2-c1ccc(F)cc1F,BMY-43748,SPIKE_SARS2_glycoprotein,5.675453035210684
P0DTC2_sp,ULSDMUVEXKOYBU-ZDUSSCGKSA-N,CN(C)CCc1c[nH]c2ccc(CC3COC(=O)N3)cc12,Zolmitriptan,SPIKE_SARS2_glycoprotein,5.675134886863878
P0DTC2_sp,QFJCIRLUMZQUOT-HPLJOQBZSA-N,COC1CC2CCC(C)C(O)(O2)C(=O)C(=O)N2CCCCC2C(=O)OC(C(C)CC2CCC(O)C(OC)C2)CC(=O)C(C)C=C(C)C(O)C(OC)C(=O)C(C)CC(C)C=CC=CC=C1C,Sirolimus,SPIKE_SARS2_glycoprotein,5.673734157260294
P0DTC2_sp,MYEJFUXQJGHEQK-ALRJYLEOSA-N,CC1OC(OC2C=C3CCC4C(CCC5(C)C(c6ccc(=O)oc6)CCC45O)C3(C)CC2)C(O)C(O)C1O,Proscillaridin,SPIKE_SARS2_glycoprotein,5.672728166304019
P0DTC2_sp,VJJPUSNTGOMMGY-MRVIYFEKSA-N,COc1cc(C2c3cc4c(cc3C(OC3OC5COC(C)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O,ETOPOSIDE,SPIKE_SARS2_glycoprotein,5.672249490942674
P0DTC2_sp,GBBJCSTXCAQSSJ-JVZYCSMKSA-N,Cc1cn(C2OC(CO)C(O)C2F)c(=O)[nH]c1=O,FMAU,SPIKE_SARS2_glycoprotein,5.670610466793442
P0DTC2_sp,WUWFMDMBOJLQIV-UHFFFAOYSA-N,NC1CCN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)C1,Tosufloxacin,SPIKE_SARS2_glycoprotein,5.670504113957247
P0DTC2_sp,ZEZFKUBILQRZCK-MJSCXXSSSA-N,COC1C(OC(=O)C=Cc2ccc(OCCN(C)C)cc2)CCC2(CO2)C1C1(C)OC1CC=C(C)C,ZGN-433,SPIKE_SARS2_glycoprotein,5.669635294387194
P0DTC2_sp,DZSMTMGGLVZZLW-UHFFFAOYSA-N,O=C(CCCNC(=S)Nc1ccc2c(c1)OCO2)NCCCOc1cccc(CN2CCCCC2)c1,TRM-115,SPIKE_SARS2_glycoprotein,5.669466239245727
P0DTC2_sp,GCWIQUVXWZWCLE-INIZCTEOSA-N,Cc1noc2c1-c1ccccc1C(c1ccc(Cl)cc1)=NC2CC(N)=O,CPI-0610,SPIKE_SARS2_glycoprotein,5.669443333389506
P0DTC2_sp,AQSSMEORRLJZLU-UHFFFAOYSA-N,Cc1cc(-c2cc(O)ccc2Cl)cc2nnc(Nc3ccc(OCCN4CCCC4)cc3)nc12,TG-100572,SPIKE_SARS2_glycoprotein,5.669194057346656
P0DTC2_sp,FYDWDCIFZSGNBU-UHFFFAOYSA-N,CN(CCN1CCC(OC(=O)Nc2ccccc2-c2ccccc2)CC1)C(=O)c1ccc(CN2CCC(C(N)=O)CC2)cc1,Revefenacin,SPIKE_SARS2_glycoprotein,5.668874947654818
P0DTC2_sp,CTAHRHRYCPEDSR-UHFFFAOYSA-N,CCCS(=O)(=O)NC(=O)c1ccc(N(CC)Cc2cc(Br)ccc2OCC2CC2)nn1,ZD-6416,SPIKE_SARS2_glycoprotein,5.668334173482922
P0DTC2_sp,FABPRXSRWADJSP-MEDUHNTESA-N,COc1c(N2CC3CCCNC3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,Moxifloxacin,SPIKE_SARS2_glycoprotein,5.6680164713489525
P0DTC2_sp,ISJRMOARTUIEPA-UHFFFAOYSA-N,O=C(O)c1cn(C2CC2)c2cc(-n3cccc3)c(F)cc2c1=O,E 3846,SPIKE_SARS2_glycoprotein,5.667986418478842
P0DTC2_sp,PZUJQWHTIRWCID-HXUWFJFHSA-N,CC(C)(Cc1ccc2ccccc2c1)NCC(O)COc1cccc(Cl)c1C#N,SB 262470,SPIKE_SARS2_glycoprotein,5.667660798210595
P0DTC2_sp,QVFVAKQHELFATN-UHFFFAOYSA-N,CCCCc1nc(C)n(Cc2sccc2C(=O)OC)c(=O)c1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,Milfasartan,SPIKE_SARS2_glycoprotein,5.6665872114553775
P0DTC2_sp,AVDSOVJPJZVBTC-UHFFFAOYSA-N,CC1(C)CC(=O)c2c(C(F)(F)F)nn(-c3ccc(C(N)=O)c(NC4CCC(OC(=O)CN)CC4)c3)c2C1,PF-4929113,SPIKE_SARS2_glycoprotein,5.6660458962006315
P0DTC2_sp,RVWNMGKSNGWLOL-GIIHNPQRSA-N,Cc1[nH]c2ccccc2c1CC(NC(=O)C(N)Cc1cnc[nH]1)C(=O)NC(C)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(Cc1ccccc1)C(=O)NC(CCCCN)C(N)=O,Examorelin,SPIKE_SARS2_glycoprotein,5.664407062805298
P0DTC2_sp,LYHNZWIPSZUYDT-UHFFFAOYSA-N,CN1CCC(c2cn(C)c3ccc(OS(=O)(=O)c4c(F)cccc4F)cc23)CC1,SGS-518,SPIKE_SARS2_glycoprotein,5.663890290825728
P0DTC2_sp,QJFSABGVXDWMIW-UHFFFAOYSA-N,CCOc1nc2cccc(C(=O)OCc3oc(=O)oc3C)c2n1Cc1ccc(-c2ccccc2-c2noc(=O)[nH]2)cc1,Azilsartan medoxomil,SPIKE_SARS2_glycoprotein,5.663336227139203
P0DTC2_sp,OKBVVJOGVLARMR-QSWIMTSFSA-N,C=CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(=NOCC(=O)O)c3csc(N)n3)C2SC1,Cefixime,SPIKE_SARS2_glycoprotein,5.66231914920692
P0DTC2_sp,GNMUEVRJHCWKTO-FQEVSTJZSA-N,Cc1sc2c(c1C)C(c1ccc(Cl)cc1)=NC(CC(=O)Nc1ccc(O)cc1)c1nnc(C)n1-2,Birabresib,SPIKE_SARS2_glycoprotein,5.660885627877879
P0DTC2_sp,BGLPECHZZQDNCD-UHFFFAOYSA-N,CCS(=O)(=O)N1CCN(c2ccc(Nc3ncc(C(N)=O)c(NC4CC4)n3)cc2)CC1,Cerdulatinib,SPIKE_SARS2_glycoprotein,5.660675444918708
P0DTC2_sp,HSGZLFWXBIVLBD-LBPRGKRZSA-N,CC(=O)NCC1CN(c2cc(F)c(N3CCS(=O)(=O)CC3)c(F)c2)C(=O)O1,PNU-288034,SPIKE_SARS2_glycoprotein,5.659370521744634
P0DTC2_sp,LGFLRHWJJKLPCC-ZDUSSCGKSA-N,Nc1nc(N)c2nc(CCc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)cnc2n1,10-Deazaaminopterin,SPIKE_SARS2_glycoprotein,5.659200620785924
P0DTC2_sp,KNHLHFDFFDCJJR-NXEZZACHSA-N,CC(C)(C)n1cc(C(=O)O)c(=O)c2cc(F)c(N3CC4CC3CN4)nc21,BMY 40062,SPIKE_SARS2_glycoprotein,5.659102675367118
P0DTC2_sp,LOUPRKONTZGTKE-WZBLMQSHSA-N,C=CC1CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12,Quinine,SPIKE_SARS2_glycoprotein,5.6585530642776956
P0DTC2_sp,GMIZZEXBPRLVIV-SECBINFHSA-N,Cn1cc(-c2cnn3c(N)c(Br)c(C4CCCNC4)nc23)cn1,(-)-SCH-900776,SPIKE_SARS2_glycoprotein,5.658496129839004
P0DTC2_sp,QWKAUGRRIXBIPO-UHFFFAOYSA-N,CCOc1cc2c(c(F)c1OCC)C(=N)N(CC(=O)c1cc(N3CCOCC3)c(OC)c(C(C)(C)C)c1)C2,Atopaxar,SPIKE_SARS2_glycoprotein,5.65788644941298
P0DTC2_sp,ALKJNCZNEOTEMP-UHFFFAOYSA-N,CC(C)c1cc(CNc2nc(Nc3cc(C4CC4)[nH]n3)cc(N3CCN(C)CC3)n2)on1,XL-228,SPIKE_SARS2_glycoprotein,5.656055687939448
P0DTC2_sp,AIIXYCDTEGICEE-CTVCDRHFSA-N,C#CC1(O)CCC2C3CCC4Cc5nc6nc7ccccc7n6cc5CC4(C)C3CCC21C,WIN 51708,SPIKE_SARS2_glycoprotein,5.654409128082351
P0DTC2_sp,XQCGNURMLWFQJR-ZNDDOCHDSA-N,COC1CC(OC2CCC3(C=O)C4CCC5(C)C(C6=CC(=O)OC6)CCC5(O)C4CCC3(O)C2)OC(C)C1O,CYMARINE,SPIKE_SARS2_glycoprotein,5.654143160662273
P0DTC2_sp,OJPLJFIFUQPSJR-INIZCTEOSA-N,CC(C)(C(=O)NCC(F)(F)C(F)(F)F)C(=O)NC1C(=O)Nc2ccccc2-c2ccccc21,R-4733,SPIKE_SARS2_glycoprotein,5.653272633016693
P0DTC2_sp,GZKLJWGUPQBVJQ-UHFFFAOYSA-N,O=C1NCCN1CCN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(Cl)cc23)CC1,Sertindole,SPIKE_SARS2_glycoprotein,5.65278680046402
P0DTC2_sp,SQSZANZGUXWJEA-UHFFFAOYSA-N,Cc1cc(Nc2cc(CN3CCOCC3)c3nc(C)c(Cc4ccc(Cl)cc4F)n3n2)n[nH]1,Gandotinib,SPIKE_SARS2_glycoprotein,5.652567164658199
P0DTC2_sp,HHCBMISMPSAZBF-UHFFFAOYSA-N,CNc1ncc2cc(-c3cc(NC(=O)NCCC(C)(C)C)c(F)cc3C)c(C)nc2n1,DP-4978,SPIKE_SARS2_glycoprotein,5.651980870419315
P0DTC2_sp,HUXYBQXJVXOMKX-UHFFFAOYSA-N,CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C,PHA-793887,SPIKE_SARS2_glycoprotein,5.649231593597152
P0DTC2_sp,FEFIBEHSXLKJGI-UHFFFAOYSA-N,CCCCOc1nc(N)c2[nH]c(=O)n(CCCN(CCCN3CCOCC3)Cc3cccc(CC(=O)OC)c3)c2n1,AZD-8848,SPIKE_SARS2_glycoprotein,5.64850467650741
P0DTC2_sp,FNDDDNOJWPQCBZ-ZDUSSCGKSA-N,CC(=O)NCC1CN(c2ccc(N3CCSCC3)c(F)c2)C(=O)O1,Sutezolid,SPIKE_SARS2_glycoprotein,5.648216916253874
P0DTC2_sp,QEZYDSSGVBTNBH-UHFFFAOYSA-N,CC(C)n1nc(C(=O)NCCN2CCC(NC(=O)C34CC5CC(CC(C5)C3)C4)CC2)c2ccccc21,LY 353433,SPIKE_SARS2_glycoprotein,5.648007705953588
P0DTC2_sp,RDALZZCKQFLGJP-UHFFFAOYSA-N,Cc1cc2c(C(N)=O)cccc2n1-c1nc2c(c(NCc3ccccc3)n1)COCC2,CB-5083,SPIKE_SARS2_glycoprotein,5.647659212678201
P0DTC2_sp,QIPQASLPWJVQMH-DTORHVGOSA-N,CC1CN(c2c(F)c(F)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CC(C)N1,Orbifloxacin,SPIKE_SARS2_glycoprotein,5.647538927470992
P0DTC2_sp,HWGQMRYQVZSGDQ-HZPDHXFCSA-N,Cn1ncnc1C1c2n[nH]c(=O)c3cc(F)cc(c23)NC1c1ccc(F)cc1,BMN-673,SPIKE_SARS2_glycoprotein,5.645617323161266
P0DTC2_sp,ACCFLVVUVBJNGT-AWEZNQCLSA-N,COC(C)Cn1c(=O)n(C)c2cnc3ccc(-c4cncc(C(C)(C)O)c4)cc3c21,Samotolisib,SPIKE_SARS2_glycoprotein,5.645471648916244
P0DTC2_sp,UJCYUJOQBXHJFH-ZBKNUEDVSA-N,CN1CCN(C2=Cc3cc(Cl)ccc3C(=CC#N)c3ccccc32)CC1,rilapine,SPIKE_SARS2_glycoprotein,5.645431994193251
P0DTC2_sp,XRVDGNKRPOAQTN-FQEVSTJZSA-N,CC(C)Oc1ccc(-c2nc(-c3cccc4c3CCC4NCCO)no2)cc1C#N,Ozanimod,SPIKE_SARS2_glycoprotein,5.6451726246565235
P0DTC2_sp,DMQYDVBIPXAAJA-VHXPQNKSSA-N,CCN1CCC(Nc2ccc3c(c2)C(=C(c2cccc(F)c2)c2ncc(C)[nH]2)C(=O)N3)CC1,XL-999,SPIKE_SARS2_glycoprotein,5.644744172287708
P0DTC2_sp,WXUUCRLKXQMWRY-UHFFFAOYSA-N,O=C(Nc1ccncc1)Nc1ccc(-c2nc(N3CCOCC3)nc(N3C4CCC3COC4)n2)cc1,PKI-179,SPIKE_SARS2_glycoprotein,5.6446507263631585
P0DTC2_sp,JXONINOYTKKXQQ-CQSZACIVSA-N,COc1cc(C2C(C#N)=C(N)Oc3c2ccc(N)c3N)cc(Br)c1OC,EPC-2407,SPIKE_SARS2_glycoprotein,5.643755873652226
P0DTC2_sp,ZTFBIUXIQYRUNT-MDWZMJQESA-N,FC(F)(F)c1ccc(C=Cc2nc(COc3ccc(CCCCn4ccnn4)cc3)co2)cc1,Mubritinib,SPIKE_SARS2_glycoprotein,5.642761731587074
P0DTC2_sp,BCEHBSKCWLPMDN-MGPLVRAMSA-N,CC(c1ncncc1F)C(O)(Cn1cncn1)c1ccc(F)cc1F,Voriconazole,SPIKE_SARS2_glycoprotein,5.641053215276665
P0DTC2_sp,LOUPRKONTZGTKE-LHHVKLHASA-N,C=CC1CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12,Quinidine,SPIKE_SARS2_glycoprotein,5.640441839725694
P0DTC2_sp,RCJYGWGQCPDYSL-HZPDHXFCSA-N,CCn1c(=O)c2c(nc(NC3CCCC3O)n2Cc2ccc(OC)c(Br)c2)n(CCO)c1=O,Dasantafil,SPIKE_SARS2_glycoprotein,5.639653846082481
P0DTC2_sp,DZOJBGLFWINFBF-UMSFTDKQSA-N,CC(=O)N(C)C1(c2ccccc2)CCN(CCCC2(c3ccc(Cl)c(Cl)c3)CCCN(C(=O)c3ccccc3)C2)CC1,Osanetant,SPIKE_SARS2_glycoprotein,5.638066928231032
P0DTC2_sp,RUZYUOTYCVRMRZ-UHFFFAOYSA-N,COc1cc2nc(N3CCN(C(=O)C4COc5ccccc5O4)CC3)nc(N)c2cc1OC,Doxazosin,SPIKE_SARS2_glycoprotein,5.637066167590046
P0DTC2_sp,XMAYWYJOQHXEEK-OZXSUGGESA-N,CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,Ketoconazole,SPIKE_SARS2_glycoprotein,5.636746962902795
P0DTC2_sp,SUBDBMMJDZJVOS-UHFFFAOYSA-N,COc1ccc2nc(S(=O)Cc3ncc(C)c(OC)c3C)[nH]c2c1,Omeprazole,SPIKE_SARS2_glycoprotein,5.63660499305076
P0DTC2_sp,KUNDLEJVAIBADY-UHFFFAOYSA-N,N=C(N)c1ccc(OCCCC2CCN(CCCOc3ccc(C(=N)N)cc3)CC2)cc1,T-2307,SPIKE_SARS2_glycoprotein,5.635906722907636
P0DTC2_sp,XZNUGFQTQHRASN-XQENGBIVSA-N,CNC1C(OC2OC(CO)C(N)C(O)C2O)OC2CC(N)C(OC3C(N)CC(N)C(O)C3O)OC2C1O,Apramycin,SPIKE_SARS2_glycoprotein,5.63547588827881
P0DTC2_sp,BSMCAPRUBJMWDF-KRWDZBQOSA-N,O=C(c1ccc(F)c(F)c1Nc1ccc(I)cc1F)N1CC(O)(C2CCCCN2)C1,Cobimetinib,SPIKE_SARS2_glycoprotein,5.635219515108178
P0DTC2_sp,FVZJIAUYFDQQKJ-DQEYMECFSA-N,COc1cc2c(cc1OC)C1CN(C)CCC1N=C2c1ccc(NS(=O)(=O)c2ccc(C)cc2)cc1,Tolafentrine,SPIKE_SARS2_glycoprotein,5.634218022099186
P0DTC2_sp,AXTAPYRUEKNRBA-JTQLQIEISA-N,Cn1ncc(Cl)c1-c1cc(C(=O)NC(CN)Cc2ccc(F)c(F)c2)oc1Cl,Uprosertib,SPIKE_SARS2_glycoprotein,5.633001804259086
P0DTC2_sp,KTCJYACFOQWRDO-GOSISDBHSA-N,O=C1NCCCCC1N(Cc1ccc(Br)cc1)S(=O)(=O)c1ccc(Cl)cc1,ELN-318463,SPIKE_SARS2_glycoprotein,5.630523050557068
P0DTC2_sp,GWFOVSGRNGAGDL-FSDSQADBSA-N,Nc1nc2c(ncn2C2CC(CO)C2CO)c(=O)[nH]1,Lobucavir,SPIKE_SARS2_glycoprotein,5.629825897849669
P0DTC2_sp,WYUSVOMTXWRGEK-HBWVYFAYSA-N,COCC1=C(C(=O)O)N2C(=O)C(NC(=O)C(=NOC)c3csc(N)n3)C2SC1,Cefpodoxime,SPIKE_SARS2_glycoprotein,5.6293685536652225
P0DTC2_sp,JYIUNVOCEFIUIU-GHMZBOCLSA-N,C=CC(=O)NC1CN(c2nc(Nc3cn(C)nc3OC)c3ncn(C)c3n2)CC1F,Mavelertinib,SPIKE_SARS2_glycoprotein,5.629354459303483
P0DTC2_sp,XGXOSJSGDNPEEF-NRFANRHFSA-N,Nc1cc2c3c(c1)C(c1ccccc1)=NC(NC(=O)c1cccnc1)C(=O)N3CC2,CI 1044,SPIKE_SARS2_glycoprotein,5.628809100807215
P0DTC2_sp,GAOZTHIDHYLHMS-KEOBGNEYSA-N,CCC1(C2OC(C3OC(O)(CO)C(C)CC3C)CC2C)CCC(C2(C)CCC3(CC(O)C(C)C(C(C)C(OC)C(C)C(=O)O)O3)O2)O1,Monensin,SPIKE_SARS2_glycoprotein,5.6274565141204445
