uniprot_accession,standard_inchi_key,canonical_smiles,compound_name,protein_fragment,avg_predictions
P0DTD1_3cl,XMAYWYJOQHXEEK-OZXSUGGESA-N,CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,Ketoconazole,3CL-PRO,5.671695651951211
P0DTD1_3cl,NRJKIOCCERLIDG-GOSISDBHSA-N,COc1cc(S(C)(=O)=O)ccc1Nc1nc2ccc(-c3ccc(NC(=O)C(C)c4ccc(F)cc4)cc3)cn2n1,Empesertib,3CL-PRO,5.671634340937912
P0DTD1_3cl,AQSSMEORRLJZLU-UHFFFAOYSA-N,Cc1cc(-c2cc(O)ccc2Cl)cc2nnc(Nc3ccc(OCCN4CCCC4)cc3)nc12,TG-100572,3CL-PRO,5.671143006180907
P0DTD1_3cl,XGALLCVXEZPNRQ-UHFFFAOYSA-N,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,Gefitinib,3CL-PRO,5.6709468331568065
P0DTD1_3cl,NFEZZTICAUWDHU-RDTXWAMCSA-N,C=C1CCN(C(C)C(O)(Cn2cncn2)c2ccc(F)cc2F)CC1,efinaconazole,3CL-PRO,5.670639018621691
P0DTD1_3cl,OUKYUETWWIPKQR-UHFFFAOYSA-N,CN1CCN(CCOc2cc(OC3CCOCC3)c3c(Nc4c(Cl)ccc5c4OCO5)ncnc3c2)CC1,Saracatinib,3CL-PRO,5.670554570602491
P0DTD1_3cl,HKGUHEGKBLYKHY-QMOZSOIISA-N,CSCCC(NC(=O)c1cc(NCC2CC(SC(=O)c3cccnc3)CN2)ccc1CCc1ccc(F)cc1)C(=O)OC(C)C,AZD-3409,3CL-PRO,5.668943461915054
P0DTD1_3cl,DUYJMQONPNNFPI-UHFFFAOYSA-N,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,Osimertinib,3CL-PRO,5.668568855617307
P0DTD1_3cl,BOIPLTNGIAPDBY-UHFFFAOYSA-N,N#CNC(=NCCCCCCOc1ccc(Cl)cc1)Nc1ccncc1,CHS-828,3CL-PRO,5.667200437977061
P0DTD1_3cl,IPVFGAYTKQKGBM-GDBQBOEPSA-N,O=c1[nH]c(=O)n(C2OC(CO)C(O)C2F)cc1I,[124I]FIAU,3CL-PRO,5.665890926136039
P0DTD1_3cl,XVAPNQFQPDAROQ-CAPSWCROSA-N,CC(=O)OC1CC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CCC5(C)C(C7=CC(=O)OC7)C(O)CC65O)C4)OC3C)OC2C)OC(C)C1OC1OC(CO)C(O)C(O)C1O,LANATOSIDE B,3CL-PRO,5.6653736981944975
P0DTD1_3cl,LPFWVDIFUFFKJU-UHFFFAOYSA-N,C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Cl)c(Cl)c4F)ncnc3cc2OC)CC1,Poziotinib,3CL-PRO,5.66507981388275
P0DTD1_3cl,LKCWBDHBTVXHDL-RMDFUYIESA-N,NCCC(O)C(=O)NC1CC(N)C(OC2OC(CN)C(O)C(O)C2O)C(O)C1OC1OC(CO)C(O)C(N)C1O,Amikacin,3CL-PRO,5.662675309845406
P0DTD1_3cl,OLNTVTPDXPETLC-XPWALMASSA-N,O=C1C(CCC(O)c2ccc(F)cc2)C(c2ccc(O)cc2)N1c1ccc(F)cc1,Ezetimibe,3CL-PRO,5.662626434539035
P0DTD1_3cl,PVTHJAPFENJVNC-UQTMRZPGSA-N,CC1OC(OC2C(O)C(O)C(O)C(O)C2O)C(N)CC1N=C(N)C(=O)O,Kasugamycin,3CL-PRO,5.662103613781386
P0DTD1_3cl,JEGHXKRHKHPBJD-UHFFFAOYSA-N,CS(=O)(=O)N1CCc2c(-c3cnc(N)nc3)nc(N3CCOCC3)nc21,CH-5132799,3CL-PRO,5.6619585196656175
P0DTD1_3cl,ZSDCIRYNTCVTMF-GIGWZHCTSA-N,CCCC(NC(=O)N1C(=O)C(CC)(CC)C1Oc1ccc(C(=O)N2CCN(C)CC2)cc1)c1ccc2c(c1)OCO2,DMP-777,3CL-PRO,5.661576201313716
P0DTD1_3cl,WLOHNSSYAXHWNR-DWIOZXRMSA-N,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C2NC(COCCOC)OC(C2C)C1(C)O,dirithromycin,3CL-PRO,5.661122406355008
P0DTD1_3cl,DJUFPMUQJKWIJB-UHFFFAOYSA-N,COc1ccc2nc3cc(Cl)ccc3c(Nc3cc(CN4CCCC4)c(O)c(CN4CCCC4)c3)c2n1,Pyronaridine,3CL-PRO,5.660638917035127
P0DTD1_3cl,XRVDGNKRPOAQTN-FQEVSTJZSA-N,CC(C)Oc1ccc(-c2nc(-c3cccc4c3CCC4NCCO)no2)cc1C#N,Ozanimod,3CL-PRO,5.660020983345488
P0DTD1_3cl,UHRBTBZOWWGKMK-DOMZBBRYSA-N,COC1(NC(=O)CSC(F)F)C(=O)N2C(C(=O)O)=C(CSc3nnnn3CCO)COC21,FLOMOXEF,3CL-PRO,5.65964708370652
P0DTD1_3cl,NAMOLZVVTPNNTE-UHFFFAOYSA-N,CCN(CC)CCNc1ccc(CNS(C)(=O)=O)c2sc3ccccc3c(=O)c12,Win-33377,3CL-PRO,5.658341950307175
P0DTD1_3cl,KRTIYQIPSAGSBP-KLAILNCOSA-N,CC(C(=O)Nc1ccc(Cl)cc1)C1CCC(c2ccnc3ccc(F)cc23)CC1,Linrodostat,3CL-PRO,5.6583235897532855
P0DTD1_3cl,LVXJQMNHJWSHET-AATRIKPKSA-N,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)C=CCN1CCCCC1,Dacomitinib,3CL-PRO,5.658173444601769
P0DTD1_3cl,QQJHRQZZCNYDMX-VPUSJEBWSA-N,N#Cc1ccc2c(c1)C1CN(CCCCNC(=O)c3ccc(-c4ccccc4)cc3)CC1CO2,S 33084,3CL-PRO,5.657906054229123
P0DTD1_3cl,QEZYDSSGVBTNBH-UHFFFAOYSA-N,CC(C)n1nc(C(=O)NCCN2CCC(NC(=O)C34CC5CC(CC(C5)C3)C4)CC2)c2ccccc21,LY 353433,3CL-PRO,5.657717136130826
P0DTD1_3cl,HCCFUFNFJIUPHS-UMIMETMPSA-N,C[n+]1ccc(SCC2=C(C(=O)O)N3C(=O)C(NC(=O)C(=NOC(C)(C)C(=O)[O-])c4csc(N)n4)C3S(=O)C2)cc1,CM-40876,3CL-PRO,5.655939596010532
P0DTD1_3cl,RILWUTQZRXWBOB-GIDUJCDVSA-N,Cn1c([N+](=O)[O-])cnc1C=NN1CC(CN2CCOCC2)OC1=O,Moxnidazole,3CL-PRO,5.655762755155445
P0DTD1_3cl,HYFHYPWGAURHIV-JFIAXGOJSA-N,COC(=O)CC(O)(CCCC(C)(C)O)C(=O)OC1C(OC)=CC23CCCN2CCc2cc4c(cc2C13)OCO4,omacetaxine mepesuccinate,3CL-PRO,5.655654019546512
P0DTD1_3cl,MMNNTJYFHUDSKL-UHFFFAOYSA-N,COC(=O)Nc1nc2ccc(C3(O)c4ccccc4C(=O)N3c3cc(Cl)ccc3C)cc2[nH]1,XL-281,3CL-PRO,5.655646606946382
P0DTD1_3cl,NNBGCSGCRSCFEA-UHFFFAOYSA-N,COCCN1CCC(N(Cc2ccc(-c3ccc(C(F)(F)F)cc3)cc2)C(=O)Cn2c(SCc3cccc(F)c3F)cc(=O)c3ccccc32)CC1,Rilapladib,3CL-PRO,5.654830547783723
P0DTD1_3cl,AETHRPHBGJAIBT-UHFFFAOYSA-N,CC(C)(C)COc1ccc(-n2cc(C(=O)O)cn2)cc1C#N,Piraxostat,3CL-PRO,5.654456650738991
P0DTD1_3cl,XGXOSJSGDNPEEF-NRFANRHFSA-N,Nc1cc2c3c(c1)C(c1ccccc1)=NC(NC(=O)c1cccnc1)C(=O)N3CC2,CI 1044,3CL-PRO,5.652859260819174
P0DTD1_3cl,BKVIWGRFRKLFIO-UHFFFAOYSA-N,COc1cc(COc2cc(N)c(Cl)cc2C(=O)CCC2CCN(CCNS(C)(=O)=O)CC2)cc(OC)c1,RS 39604,3CL-PRO,5.652657781354558
P0DTD1_3cl,YASAKCUCGLMORW-UHFFFAOYSA-N,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,Rosiglitazone,3CL-PRO,5.65176418785226
P0DTD1_3cl,BURHGPHDEVGCEZ-KJGLQBJMSA-N,CCC(=C(c1ccc(C=CC(=O)O)cc1)c1ccc2[nH]ncc2c1)c1ccc(F)cc1Cl,Brilanestrant,3CL-PRO,5.65041650071312
P0DTD1_3cl,HJXPKHCLLLRQDL-HFCXZPKYSA-N,CC[n+]1ccc(SCC2=C(C(=O)[O-])N3C(=O)C(NC(=O)C(=NOC(C)C(=O)O)c4csc(N)n4)C3SC2)cc1,ME 1228,3CL-PRO,5.650357940790313
P0DTD1_3cl,OLCWFLWEHWLBTO-HSZRJFAPSA-N,N#Cc1ccc2c(c1)CN(S(=O)(=O)c1cccs1)C(Cc1ccccc1)CN2Cc1cnc[nH]1,BMS-214662,3CL-PRO,5.65028868719758
P0DTD1_3cl,YOSHYTLCDANDAN-UHFFFAOYSA-N,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,Irbesartan,3CL-PRO,5.649522074220063
P0DTD1_3cl,STZYTFJPGGDRJD-FJJJPKKESA-N,C=CC1(C)CC(OC(=O)CSC2CC3CCC(C2)N3C)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O,Retapamulin,3CL-PRO,5.649389265802634
P0DTD1_3cl,CTMCWCONSULRHO-UHQPFXKFSA-N,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N2CCOC(OC)C2)C(O)C(C)O1,nemorubicin,3CL-PRO,5.649315900145181
P0DTD1_3cl,AVDSOVJPJZVBTC-UHFFFAOYSA-N,CC1(C)CC(=O)c2c(C(F)(F)F)nn(-c3ccc(C(N)=O)c(NC4CCC(OC(=O)CN)CC4)c3)c2C1,PF-4929113,3CL-PRO,5.647362026212943
P0DTD1_3cl,MBQKTLYFUYNAPZ-FEZMQHRXSA-N,COc1ccc(CC2C(=O)NC(C)C(=O)N(C)C3Cc4ccc(cc4)Oc4cc(ccc4OC)CC(C(=O)NC(C)C(=O)NC(C)C(=O)N2C)N(C)C3=O)cc1,RA VII,3CL-PRO,5.647303720980146
P0DTD1_3cl,XQVVPGYIWAGRNI-JOCHJYFZSA-N,CCC1C(=O)N(C)c2cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC)nc2N1C1CCCC1,BI-2536,3CL-PRO,5.647271216930522
P0DTD1_3cl,HHCBMISMPSAZBF-UHFFFAOYSA-N,CNc1ncc2cc(-c3cc(NC(=O)NCCC(C)(C)C)c(F)cc3C)c(C)nc2n1,DP-4978,3CL-PRO,5.644451992230929
P0DTD1_3cl,WNJGLNJERJHPBY-XLPZGREQSA-P,Cc1cn(C2CC(N=[N+]=[N-])C(CO[P+](=O)O)O2)c(=O)[nH]c1=O,Phosphazid,3CL-PRO,5.644331830728816
P0DTD1_3cl,VRQMAABPASPXMW-HDICACEKSA-N,COc1cc(CCc2cc(NC(=O)c3ccc(N4CC(C)NC(C)C4)cc3)n[nH]2)cc(OC)c1,AZD-4547,3CL-PRO,5.6429730268296465
P0DTD1_3cl,WGEWUYACXPEFPO-UHFFFAOYSA-N,CC(C)(C)S(=O)(=O)NC1CCC(C(=O)Nc2ccc(C(F)(F)F)cn2)CC1,S-2367,3CL-PRO,5.642667881142203
P0DTD1_3cl,DYDCPNMLZGFQTM-UHFFFAOYSA-N,Nc1nc(-n2cc(C(=O)O)c(=O)c3cc(F)c(N4CC(O)C4)c(Cl)c32)c(F)cc1F,Delafloxacin,3CL-PRO,5.642608100230561
P0DTD1_3cl,BAFWBNHYBAXTSE-FCHUYYIVSA-N,Cc1ncoc1-c1nnc(SCCCN2CC3(C)CC3(c3ccc(C(F)(F)F)cc3F)C2)n1C,GSK-598809,3CL-PRO,5.642345962474683
P0DTD1_3cl,DFXFDNPRHWLXON-AANMMBORSA-N,Cc1[nH]c2ccccc2c1CC(NC(=O)CCCN)C(=O)NC(Cc1c(C)[nH]c2ccccc12)C(=O)NC(Cc1c(C)[nH]c2ccccc12)C(=O)NC(CCCCN)C(N)=O,EP-51216,3CL-PRO,5.641598164274317
P0DTD1_3cl,HVFLCNVBZFFHBT-ZKDACBOMSA-N,CON=C(C(=O)NC1C(=O)N2C(C(=O)[O-])=C(C[N+]3(C)CCCC3)CSC12)c1csc(N)n1,CEFEPIME,3CL-PRO,5.641406672702113
P0DTD1_3cl,QVNZBDLTUKCPGJ-SHQCIBLASA-N,Cc1cc(COc2ccc(C3(N)CCN(C(CC(C)C)C(=O)NO)C3=O)cc2)c2ccccc2n1,BMS 561392,3CL-PRO,5.641040443763594
P0DTD1_3cl,KUNDLEJVAIBADY-UHFFFAOYSA-N,N=C(N)c1ccc(OCCCC2CCN(CCCOc3ccc(C(=N)N)cc3)CC2)cc1,T-2307,3CL-PRO,5.64100909417697
P0DTD1_3cl,OVBPIULPVIDEAO-LBPRGKRZSA-N,Nc1nc2ncc(CNc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)nc2c(=O)[nH]1,Folic acid,3CL-PRO,5.639289836608254
P0DTD1_3cl,BMQGVNUXMIRLCK-OAGWZNDDSA-N,COC1C(=O)C2(C)C(OC)CC3OCC3(OC(C)=O)C2C(OC(=O)c2ccccc2)C2(O)CC(OC(=O)C(O)C(NC(=O)OC(C)(C)C)c3ccccc3)C(C)=C1C2(C)C,Cabazitaxel,3CL-PRO,5.638876943546403
P0DTD1_3cl,FABPRXSRWADJSP-MEDUHNTESA-N,COc1c(N2CC3CCCNC3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,Moxifloxacin,3CL-PRO,5.637798426246052
P0DTD1_3cl,RRGUKTPIGVIEKM-UHFFFAOYSA-N,O=C1CCc2cc(OCCCCc3nnnn3C3CCCCC3)ccc2N1,Cilostazol,3CL-PRO,5.637701248530059
P0DTD1_3cl,SYOKIDBDQMKNDQ-XWTIBIIYSA-N,N#CC1CCCN1C(=O)CNC12CC3CC(CC(O)(C3)C1)C2,Vildagliptin,3CL-PRO,5.63701809749175
P0DTD1_3cl,RUXPNBWPIRDVTH-UHFFFAOYSA-N,CNn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C)CC3)cc21,Amifloxacin,3CL-PRO,5.6369190674247776
P0DTD1_3cl,KAKPGJJRYRYSTP-UHFFFAOYSA-N,COc1cc(OC)cc(N2CCN(C(=O)Nc3nc4cc(F)ccc4nc3OC)CC2)c1,RX-5902,3CL-PRO,5.636160896639223
P0DTD1_3cl,DRXHAKVGNKHFMB-UHFFFAOYSA-N,CC(=O)n1cc(F)c(=O)n(C(=O)c2ccccc2C)c1=O,Atofluding,3CL-PRO,5.6357528644168
P0DTD1_3cl,HIANJWSAHKJQTH-UHFFFAOYSA-N,Cc1cccn2c(=O)c(-c3nn[nH]n3)cnc12,Pemirolast,3CL-PRO,5.635558849804858
P0DTD1_3cl,UVNHKOOJXSALHN-KYNHBKCMSA-N,CC1CCC2C(C)C(OCc3ccc(C(=O)O)cc3)OC3OC4(C)CCC1C32OO4,Artelinate,3CL-PRO,5.635099222276966
P0DTD1_3cl,RTGDFNSFWBGLEC-SYZQJQIISA-N,COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)OCCN1CCOCC1)C(=O)OC2,Mycophenolate mofetil,3CL-PRO,5.634520772717101
P0DTD1_3cl,POPOYOKQQAEISW-UHFFFAOYSA-N,O=c1[nH]sc2cc(Cl)ccc12,TICLATONE,3CL-PRO,5.63446876387584
P0DTD1_3cl,XPSQPHWEGNHMSK-SECBINFHSA-N,CNC1CCc2[nH]c3ccc(C(N)=O)cc3c2C1,Frovatriptan,3CL-PRO,5.634456255151861
P0DTD1_3cl,DSFNLJXHXBIKDS-UHFFFAOYSA-N,O=C(NCc1ccc(Oc2ccccc2)cc1)c1nc(-c2cc(Br)c(O)c(Br)c2)no1,iOWH-032,3CL-PRO,5.634356969831308
P0DTD1_3cl,DNTVJEMGHBIUMW-IBGZPJMESA-N,COc1ccc2cc(-c3cc(-c4cc(Cl)cc(Cl)c4)nn3C(C)c3ccc(C(=O)NCCC(=O)O)cc3)ccc2c1,MK-0893,3CL-PRO,5.633079771229994
P0DTD1_3cl,UREBDLICKHMUKA-CXSFZGCWSA-N,CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CO)O)C)O)F)C,Dexamethasone,3CL-PRO,5.632977982574141
P0DTD1_3cl,NFTMKHWBOINJGM-UHFFFAOYSA-N,CCc1cnc(N2CCC(c3nc(COc4ccc(-n5cnnn5)cc4)cs3)CC2)nc1,SAR-260093,3CL-PRO,5.632519312853795
P0DTD1_3cl,QGPKADBNRMWEQR-UHFFFAOYSA-N,NC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2Cl)C1,Clinafloxacin,3CL-PRO,5.631748114751458
P0DTD1_3cl,JYIUNVOCEFIUIU-GHMZBOCLSA-N,C=CC(=O)NC1CN(c2nc(Nc3cn(C)nc3OC)c3ncn(C)c3n2)CC1F,Mavelertinib,3CL-PRO,5.629751310749275
P0DTD1_3cl,AIUJHENHBJHHMY-UHFFFAOYSA-N,CCCCCN(CCC12CC3CC(CC(C3)C1)C2)C(=O)NCCCc1ccncc1,SA-13353,3CL-PRO,5.629313472254646
P0DTD1_3cl,RXWNCPJZOCPEPQ-NVWDDTSBSA-N,COc1ccc(CC(N)C(=O)NC2C(CO)OC(n3cnc4c(N(C)C)ncnc43)C2O)cc1,PUROMYCIN,3CL-PRO,5.629292343859908
P0DTD1_3cl,SYYBDNPGDKKJDU-ZDUSSCGKSA-N,Cc1cnc(NC(=O)Nc2cc(Br)c(C)cc2OCC2CNCCO2)cn1,Rabusertib,3CL-PRO,5.629269013303153
P0DTD1_3cl,HNTGDFCASLOZEZ-YDBSYXHISA-N,COC12C(COC(N)=O)C3=C(C(=O)C(C)=C(Nc4ccc(O)cc4)C3=O)N1CC1NC12,M-83,3CL-PRO,5.628976901911139
P0DTD1_3cl,PCHKPVIQAHNQLW-CQSZACIVSA-N,NC(=O)c1cccc2cn(-c3ccc(C4CCCNC4)cc3)nc12,MK-4827,3CL-PRO,5.628667377806502
P0DTD1_3cl,DFPAKSUCGFBDDF-UHFFFAOYSA-N,NC(=O)c1cccnc1,Niacinamide,3CL-PRO,5.6282445024333665
P0DTD1_3cl,NPJIOCBFOAHEDO-AVWFULIKSA-N,CC(C)C1NC(=O)C(CCCCN)NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(Cc2ccc(O)cc2)NC(=O)C(C)N(C)C(=O)C(Cc2ccccc2)NC1=O,Seglitide,3CL-PRO,5.627727608058963
P0DTD1_3cl,HAVJATCHLFRDHY-KSZYUSJVSA-N,COC(=O)CC(O)(CCC(C)(C)O)C(=O)OC1C(OC)=CC23CCCN2CCc2cc4c(cc2C13)OCO4,Harringtonine,3CL-PRO,5.627531896318213
P0DTD1_3cl,PKCDDUHJAFVJJB-UHFFFAOYSA-N,CC1(O)CC(c2nc(-c3ccc4ccc(-c5ccccc5)nc4c3)c3c(N)nccn23)C1,Linsitinib,3CL-PRO,5.626945628663303
P0DTD1_3cl,GPKJTRJOBQGKQK-UHFFFAOYSA-N,CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12,QUINACRINE,3CL-PRO,5.626200474189726
P0DTD1_3cl,DSDNAKHZNJAGHN-MXTYGGKSSA-N,C=C(C)C12CC(C)C34OC(Cc5ccccc5)(OC1C3C=C(COC(=O)Cc1ccc(O)c(OC)c1)CC1(O)C(=O)C(C)=CC14)O2,Resiniferatoxin,3CL-PRO,5.625215008583387
P0DTD1_3cl,LHGWWAFKVCIILM-AMZGXZFVSA-N,CCC(C)Nc1cc(C(=O)NC2CC3CCC(C2)N3c2ccc(C(=O)C3CC3)cn2)c(C)cc1C(N)=O,XL-888,3CL-PRO,5.624237360396412
P0DTD1_3cl,BIAVGWDGIJKWRM-FQEVSTJZSA-N,CCC(NC(=O)c1c(O)c(-c2ccccc2)nc2ccccc12)c1ccccc1,Talnetant,3CL-PRO,5.62383521077189
P0DTD1_3cl,SFNSLLSYNZWZQG-VQIMIIECSA-N,CN1CCC(NC(=O)Nc2ccc(C#N)cc2)CC1c1nc2ccccc2[nH]1,Daurismo,3CL-PRO,5.622590854670325
P0DTD1_3cl,DZSMTMGGLVZZLW-UHFFFAOYSA-N,O=C(CCCNC(=S)Nc1ccc2c(c1)OCO2)NCCCOc1cccc(CN2CCCCC2)c1,TRM-115,3CL-PRO,5.62246142526153
P0DTD1_3cl,JFJZZMVDLULRGK-URLMMPGGSA-O,COc1cc2c3cc1Oc1cc(ccc1O)CC1c4c(cc(OC)c(O)c4Oc4ccc(cc4)CC3N(C)CC2)CC[N+]1(C)C,TUBOCURARINE CHLORIDE,3CL-PRO,5.622340506550964
P0DTD1_3cl,CWHUFRVAEUJCEF-UHFFFAOYSA-N,Nc1cc(C(F)(F)F)c(-c2cc(N3CCOCC3)nc(N3CCOCC3)n2)cn1,Buparlisib,3CL-PRO,5.621299205369691
P0DTD1_3cl,KKKRKRMVJRHDMG-UHFFFAOYSA-N,Cn1c(=O)c(Oc2ccc(F)cc2F)cc2cnc(NC3CCOCC3)nc21,R-1487,3CL-PRO,5.6211764625102365
P0DTD1_3cl,UIRKNQLZZXALBI-MSVGPLKSSA-N,CC(C)C(CCC(C)C1CCC2C3C(O)CC4CC(NCCCNCCCCN)CCC4(C)C3CCC12C)OS(=O)(=O)O,squalamine,3CL-PRO,5.621119716689009
P0DTD1_3cl,ZBIAKUMOEKILTF-UHFFFAOYSA-N,Cc1cccc(C)c1NC(=O)CN1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,Lidoflazine,3CL-PRO,5.619904943015155
P0DTD1_3cl,GYCPCOJTCINIFZ-UHFFFAOYSA-N,CCC(CC#N)OC(=O)NC(C)c1cccc(NC(=O)Nc2ccc(-c3cnco3)c(OC)c2)c1,VX-944,3CL-PRO,5.618683238090928
P0DTD1_3cl,VPBYZLCHOKSGRX-UHFFFAOYSA-N,CCCNC(=O)Nc1ccc(Oc2ncnc3cc(OC)c(OC)cc23)cc1Cl,KRN 633,3CL-PRO,5.617494512510705
P0DTD1_3cl,LOUPRKONTZGTKE-WZBLMQSHSA-N,C=CC1CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12,Quinine,3CL-PRO,5.617163366172331
P0DTD1_3cl,JXONINOYTKKXQQ-CQSZACIVSA-N,COc1cc(C2C(C#N)=C(N)Oc3c2ccc(N)c3N)cc(Br)c1OC,EPC-2407,3CL-PRO,5.617009518205488
P0DTD1_3cl,AOCCBINRVIKJHY-UHFFFAOYSA-N,CCCCCCNC(=O)n1cc(F)c(=O)[nH]c1=O,Carmofur,3CL-PRO,5.6160561722831215
P0DTD1_3cl,JYRHGXXQSIPDDP-IACUBPJLSA-N,COc1c(N2CC(N)C3(CC3)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3F)c12,DK-507K,3CL-PRO,5.615144164872883
P0DTD1_3cl,MBBCVAKAJPKAKM-UHFFFAOYSA-N,O=C(NC1CCN(CCCCC2(C(=O)NCC(F)(F)F)c3ccccc3-c3ccccc32)CC1)c1ccccc1-c1ccc(C(F)(F)F)cc1,Lomitapide,3CL-PRO,5.614557003977884
P0DTD1_3cl,ZGFJFBOLVLFLLN-ZNLRHDTNSA-N,CC(C)(O)c1ccc2c(c1)C(=CCCN1CCC(O)(c3ccc(Cl)cc3)C(C)(C)C1)c1cccnc1CO2,MLN-3897,3CL-PRO,5.614469409473833
P0DTD1_3cl,FGAPXYWEQVSGDJ-JVXZTZIISA-N,CC1C(N)CN1c1c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c2c1Cl,E-4767,3CL-PRO,5.614371511496368
P0DTD1_3cl,QIIVJLHCZUTGSD-CUBQBAPOSA-N,O=C(Nc1ncc(SCCN2CCCC2)s1)C1(c2ccc(S(=O)(=O)C3CC3)cc2)CC1C1CCCCC1,LY-2608204,3CL-PRO,5.6140868699520485
P0DTD1_3cl,SWFXMFDHMPMWMA-UHFFFAOYSA-N,COc1ccc2c(c1)c(CC(=O)OCCSCC(=O)NCCCOc1cccc(CN3CCCCC3)c1)c(C)n2C(=O)c1ccc(Cl)cc1,CP 331,3CL-PRO,5.613913326679202
P0DTD1_3cl,NBRQRXRBIHVLGI-OWXODZSWSA-N,NC(=O)C1=C(O)C2(O)C(=O)C3=C(O)c4c(O)cccc4CC3CC2CC1=O,Incyclinide,3CL-PRO,5.613495351751915
P0DTD1_3cl,MTJHLONVHHPNSI-IBGZPJMESA-N,CCCC(Nc1nc(-c2ccc(NC(=O)NCC)c(OC)c2)ncc1C)c1cccnc1,Lexibulin hydrochloride,3CL-PRO,5.613395974662355
P0DTD1_3cl,CDJNNOJINJAXPV-UHFFFAOYSA-N,Cc1cc(-c2nc(-c3ccc(OC(F)(F)F)cc3)no2)nn1Cc1ccnc(N2CCN(C3CC3)CC2)c1,BAY-87-2243,3CL-PRO,5.613244163820221
P0DTD1_3cl,CTQMJYWDVABFRZ-UHFFFAOYSA-N,Oc1ccc(Cl)c2cccnc12,CLOXYQUIN,3CL-PRO,5.612796097004319
P0DTD1_3cl,MBUVEWMHONZEQD-UHFFFAOYSA-N,CN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1,Azelastine,3CL-PRO,5.6121494760649195
P0DTD1_3cl,PRXZOPNJRFEGRH-UHFFFAOYSA-N,Cc1c(CN2CCN(c3cccc(C(F)(F)F)c3)CC2)cc(-c2ccccc2)n1NC(=O)c1ccncc1,LL-3858,3CL-PRO,5.611962296473607
P0DTD1_3cl,QMGGMESMCJCABO-JARXUMMXSA-N,O=C1C=CCC2C3CCC[N+]4([O-])CCCC(CN12)C34,Sophocarpidine,3CL-PRO,5.6118390033409025
P0DTD1_3cl,JAYAGJDXJIDEKI-PTGWOZRBSA-N,CC(=O)OC1CC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)OC(C)C1OC1OC(CO)C(O)C(O)C1O,LANATOSIDE C,3CL-PRO,5.611758471440161
P0DTD1_3cl,ALKJNCZNEOTEMP-UHFFFAOYSA-N,CC(C)c1cc(CNc2nc(Nc3cc(C4CC4)[nH]n3)cc(N3CCN(C)CC3)n2)on1,XL-228,3CL-PRO,5.611671959286552
P0DTD1_3cl,UJEAABFSXKCSGI-UHFFFAOYSA-N,O=C(O)Cn1nnc(-c2cc(N3CCC(Oc4cc(F)ccc4Br)CC3)no2)n1,MK-8245,3CL-PRO,5.611564348237786
P0DTD1_3cl,GCIKSSRWRFVXBI-UHFFFAOYSA-N,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Sc3ccc(NC(=O)C4CC4)cc3)n2)n[nH]1,Tozasertib,3CL-PRO,5.610787959562496
P0DTD1_3cl,ZUQBAQVRAURMCL-CVRLYYSRSA-N,Nc1nc2c(c(=O)[nH]1)CC(CCc1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1)CN2,DATHF,3CL-PRO,5.610407970625612
