uniprot_accession,standard_inchi_key,canonical_smiles,compound_name,protein_fragment,avg_predictions
P0DTD1_pl,CGTADGCBEXYWNE-JUKNQOCSSA-N,COC1CC2CCC(C)C(O)(O2)C(=O)C(=O)N2CCCCC2C(=O)OC(C(C)CC2CCC(n3cnnn3)C(OC)C2)CC(=O)C(C)C=C(C)C(O)C(OC)C(=O)C(C)CC(C)C=CC=CC=C1C,Zotarolimus,PL-PRO(nsp3),5.620681030586206
P0DTD1_pl,AYOUDDAETNMCBW-GSHUGGBRSA-N,CN1C(=O)C(NC(=O)C(CCC(F)(F)F)C(CCC(F)(F)F)C(N)=O)N=C(c2ccccc2)c2ccccc21,BMS-906024,PL-PRO(nsp3),5.62041336759455
P0DTD1_pl,ACCFLVVUVBJNGT-AWEZNQCLSA-N,COC(C)Cn1c(=O)n(C)c2cnc3ccc(-c4cncc(C(C)(C)O)c4)cc3c21,Samotolisib,PL-PRO(nsp3),5.620033534745287
P0DTD1_pl,HAVJATCHLFRDHY-KSZYUSJVSA-N,COC(=O)CC(O)(CCC(C)(C)O)C(=O)OC1C(OC)=CC23CCCN2CCc2cc4c(cc2C13)OCO4,Harringtonine,PL-PRO(nsp3),5.6194593217634665
P0DTD1_pl,RRGUKTPIGVIEKM-UHFFFAOYSA-N,O=C1CCc2cc(OCCCCc3nnnn3C3CCCCC3)ccc2N1,Cilostazol,PL-PRO(nsp3),5.619093830543607
P0DTD1_pl,FFRFGVHNKJYNOV-ZCIMLLHDSA-N,CCC1=CC2CN(CCc3c([nH]c4ccccc34)C(C(=O)OC)(c3cc4c(cc3OC)N(C)C3C(O)(C(=O)OC)C(OC(C)=O)C5(CC)C=CCN6CCC43C65)C2)C1,Anhydrovinblastine,PL-PRO(nsp3),5.618775858626575
P0DTD1_pl,HUASEDVYRABWCV-NDEPHWFRSA-N,CCOC(=O)N1CCN(C(=O)C(Cc2cccc(C(N)=NO)c2)NS(=O)(=O)c2c(C(C)C)cc(C(C)C)cc2C(C)C)CC1,Upamostat,PL-PRO(nsp3),5.617619249346417
P0DTD1_pl,GYCPCOJTCINIFZ-UHFFFAOYSA-N,CCC(CC#N)OC(=O)NC(C)c1cccc(NC(=O)Nc2ccc(-c3cnco3)c(OC)c2)c1,VX-944,PL-PRO(nsp3),5.617511046223093
P0DTD1_pl,DDFOUSQFMYRUQK-RCDICMHDSA-N,CC(c1nc(-c2ccc(C#N)cc2)cs1)C(O)(Cn1cncn1)c1cc(F)ccc1F,Isavuconazole,PL-PRO(nsp3),5.616834288857474
P0DTD1_pl,FNDDDNOJWPQCBZ-ZDUSSCGKSA-N,CC(=O)NCC1CN(c2ccc(N3CCSCC3)c(F)c2)C(=O)O1,Sutezolid,PL-PRO(nsp3),5.616358562508279
P0DTD1_pl,HGXLJRWXCXSEJO-GMSGAONNSA-N,Cn1nnnc1SCC1=C(C(=O)O)N2C(=O)C(NC(=O)CSC(F)(F)F)C2SC1,Cefazaflur,PL-PRO(nsp3),5.6156432274882855
P0DTD1_pl,NPJIOCBFOAHEDO-AVWFULIKSA-N,CC(C)C1NC(=O)C(CCCCN)NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(Cc2ccc(O)cc2)NC(=O)C(C)N(C)C(=O)C(Cc2ccccc2)NC1=O,Seglitide,PL-PRO(nsp3),5.6149105509666715
P0DTD1_pl,OVBPIULPVIDEAO-LBPRGKRZSA-N,Nc1nc2ncc(CNc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)nc2c(=O)[nH]1,Folic acid,PL-PRO(nsp3),5.61413998749088
P0DTD1_pl,AYCMYBACERJYNY-HIFRSBDPSA-N,CCCCC(CN(O)C=O)C(=O)N1CCCC1C(=O)N=c1ccc(F)cn1O,LBM-415,PL-PRO(nsp3),5.61319044535382
P0DTD1_pl,YUAALFPUEOYPNX-UHFFFAOYSA-N,CN1CCN(Cc2ccc(Nc3ncc(Cl)c(Nc4ccccc4S(=O)(=O)N(C)C)n3)cc2)CC1,Dubermatinib,PL-PRO(nsp3),5.612874499621939
P0DTD1_pl,XPSQPHWEGNHMSK-SECBINFHSA-N,CNC1CCc2[nH]c3ccc(C(N)=O)cc3c2C1,Frovatriptan,PL-PRO(nsp3),5.61258252973502
P0DTD1_pl,JRNJNYBQQYBCLE-UHFFFAOYSA-N,COc1ccc(F)c(F)c1C(=O)c1cnc(NC2CCN(S(C)(=O)=O)CC2)nc1N,R-547,PL-PRO(nsp3),5.611870392833792
P0DTD1_pl,QWKAUGRRIXBIPO-UHFFFAOYSA-N,CCOc1cc2c(c(F)c1OCC)C(=N)N(CC(=O)c1cc(N3CCOCC3)c(OC)c(C(C)(C)C)c1)C2,Atopaxar,PL-PRO(nsp3),5.610402452576017
P0DTD1_pl,RCLQNICOARASSR-SECBINFHSA-N,Cn1c(=O)c(F)c(Nc2ccc(I)cc2F)c2c(=O)n(CC(O)CO)cnc21,TAK-733,PL-PRO(nsp3),5.609968801443172
P0DTD1_pl,XQYASZNUFDVMFH-CQSZACIVSA-N,CC1CN(Cc2ccc(F)cc2)CCN1C(=O)COc1ccc(Cl)cc1NC(N)=O,BX-471,PL-PRO(nsp3),5.607990835653602
P0DTD1_pl,MBQKTLYFUYNAPZ-FEZMQHRXSA-N,COc1ccc(CC2C(=O)NC(C)C(=O)N(C)C3Cc4ccc(cc4)Oc4cc(ccc4OC)CC(C(=O)NC(C)C(=O)NC(C)C(=O)N2C)N(C)C3=O)cc1,RA VII,PL-PRO(nsp3),5.607553636683513
P0DTD1_pl,HESSNRGIEVBPRB-QDDPNBLJSA-N,CCCCCCCCC=CCCCCCCCC(=O)OCC1OC(n2ccc(N)nc2=O)C(F)(F)C1O,Gemcitabine elaidate,PL-PRO(nsp3),5.607428220258138
P0DTD1_pl,HCCFUFNFJIUPHS-UMIMETMPSA-N,C[n+]1ccc(SCC2=C(C(=O)O)N3C(=O)C(NC(=O)C(=NOC(C)(C)C(=O)[O-])c4csc(N)n4)C3S(=O)C2)cc1,CM-40876,PL-PRO(nsp3),5.607134837964985
P0DTD1_pl,AOCCBINRVIKJHY-UHFFFAOYSA-N,CCCCCCNC(=O)n1cc(F)c(=O)[nH]c1=O,Carmofur,PL-PRO(nsp3),5.606645571084102
P0DTD1_pl,CMIJXZWOIKQHLL-PQQNNWGCSA-N,CCOc1cc(C(C)(C)C)ccc1C1=NC(C)(c2ccc(Cl)cc2)C(C)(c2ccc(Cl)cc2)N1C(=O)N1CCN(CCS(C)(=O)=O)CC1,R-7112,PL-PRO(nsp3),5.606175951472563
P0DTD1_pl,JEGGQYICWGMXOZ-GMPMKFSHSA-N,COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(c(C=NN=CN5CCCCC5)c(O)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,FCE-22250,PL-PRO(nsp3),5.606072668506792
P0DTD1_pl,NNBGCSGCRSCFEA-UHFFFAOYSA-N,COCCN1CCC(N(Cc2ccc(-c3ccc(C(F)(F)F)cc3)cc2)C(=O)Cn2c(SCc3cccc(F)c3F)cc(=O)c3ccccc32)CC1,Rilapladib,PL-PRO(nsp3),5.605500588888503
P0DTD1_pl,RVFGKBWWUQOIOU-NDEPHWFRSA-N,CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1cc3c(cc1c2CN1CCN(C)CC1)OCCO3,Lurtotecan,PL-PRO(nsp3),5.604983391478532
P0DTD1_pl,DFXFDNPRHWLXON-AANMMBORSA-N,Cc1[nH]c2ccccc2c1CC(NC(=O)CCCN)C(=O)NC(Cc1c(C)[nH]c2ccccc12)C(=O)NC(Cc1c(C)[nH]c2ccccc12)C(=O)NC(CCCCN)C(N)=O,EP-51216,PL-PRO(nsp3),5.6048246818996095
P0DTD1_pl,SFNSLLSYNZWZQG-VQIMIIECSA-N,CN1CCC(NC(=O)Nc2ccc(C#N)cc2)CC1c1nc2ccccc2[nH]1,Daurismo,PL-PRO(nsp3),5.60467503807841
P0DTD1_pl,HNTGDFCASLOZEZ-YDBSYXHISA-N,COC12C(COC(N)=O)C3=C(C(=O)C(C)=C(Nc4ccc(O)cc4)C3=O)N1CC1NC12,M-83,PL-PRO(nsp3),5.604032347188222
P0DTD1_pl,QZVNQOLPLYWLHQ-ZEQKJWHPSA-N,COC(=O)C1=C(C)NC(C)=C(C(=O)OC2CCCN(Cc3ccccc3)C2)C1c1cccc([N+](=O)[O-])c1,BENIDIPINE,PL-PRO(nsp3),5.603461918313647
P0DTD1_pl,MPYLDWFDPHRTEG-PAAYLBSLSA-N,CC12CCC3C(CC(=O)C4CC(=NOCCN)CCC43C)C1CCC2=O,Istaroxime,PL-PRO(nsp3),5.603259197473109
P0DTD1_pl,DYDCPNMLZGFQTM-UHFFFAOYSA-N,Nc1nc(-n2cc(C(=O)O)c(=O)c3cc(F)c(N4CC(O)C4)c(Cl)c32)c(F)cc1F,Delafloxacin,PL-PRO(nsp3),5.603199273447761
P0DTD1_pl,LHGWWAFKVCIILM-AMZGXZFVSA-N,CCC(C)Nc1cc(C(=O)NC2CC3CCC(C2)N3c2ccc(C(=O)C3CC3)cn2)c(C)cc1C(N)=O,XL-888,PL-PRO(nsp3),5.603050283168168
P0DTD1_pl,GERNFWKTMKWULM-UHFFFAOYSA-N,C=CCNc1nc(NCC=C)nc(N2CCC(NCC(c3ccc(F)cc3)c3ccc(F)cc3)CC2)n1,S-9788,PL-PRO(nsp3),5.6004557994356245
P0DTD1_pl,IPVFGAYTKQKGBM-BYPJNBLXSA-N,O=c1[nH]c(=O)n(C2OC(CO)C(O)C2F)cc1I,fialuridine,PL-PRO(nsp3),5.5999881746611555
P0DTD1_pl,FIKYECRHLXONOX-UHFFFAOYSA-N,CCCCc1nc(Cl)c(C(=O)O)n1Cc1ccc2oc(-c3ccccc3-c3nn[nH]n3)c(Br)c2c1,Zolasartan,PL-PRO(nsp3),5.599894057357163
P0DTD1_pl,LACIBZRFAYFTOV-UHFFFAOYSA-N,CC(C)Cc1ccc(C(Nc2cccc(C(=O)c3cn(CCCC(=O)O)c4ccccc34)c2)c2ccc(CC(C)C)cc2)cc1,FK-143,PL-PRO(nsp3),5.599720388066439
P0DTD1_pl,AIIXYCDTEGICEE-CTVCDRHFSA-N,C#CC1(O)CCC2C3CCC4Cc5nc6nc7ccccc7n6cc5CC4(C)C3CCC21C,WIN 51708,PL-PRO(nsp3),5.599522663432166
P0DTD1_pl,QMVPQBFHUJZJCS-NTKFZFFISA-N,O=C1c2c(c3c4ccc(O)cc4n(C4OC(CO)C(O)C(O)C4O)c3c3[nH]c4cc(O)ccc4c23)C(=O)N1NC(CO)CO,EDOTECARIN,PL-PRO(nsp3),5.599126842602621
P0DTD1_pl,PMBHAWNZPPNADR-HNNXBMFYSA-N,COc1c(N2CCC(N)C(C)(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,WCK-1152,PL-PRO(nsp3),5.598800906972217
P0DTD1_pl,PCHKPVIQAHNQLW-CQSZACIVSA-N,NC(=O)c1cccc2cn(-c3ccc(C4CCCNC4)cc3)nc12,MK-4827,PL-PRO(nsp3),5.598637232096245
P0DTD1_pl,AMXGKMSRYLZAEO-UHFFFAOYSA-N,CNC1(c2ccccc2)CCC2(CC1)OCCc1c2[nH]c2ccc(F)cc12,lexanopadol,PL-PRO(nsp3),5.59790094305335
P0DTD1_pl,GCWIQUVXWZWCLE-INIZCTEOSA-N,Cc1noc2c1-c1ccccc1C(c1ccc(Cl)cc1)=NC2CC(N)=O,CPI-0610,PL-PRO(nsp3),5.597438644777047
P0DTD1_pl,SUBDBMMJDZJVOS-UHFFFAOYSA-N,COc1ccc2nc(S(=O)Cc3ncc(C)c(OC)c3C)[nH]c2c1,Omeprazole,PL-PRO(nsp3),5.596853182156984
P0DTD1_pl,BMGQWWVMWDBQGC-IIFHNQTCSA-N,COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,midostaurin,PL-PRO(nsp3),5.59681871431811
P0DTD1_pl,YVPXVXANRNDGTA-WDYNHAJCSA-N,COc1ccc2cc1Oc1ccc(cc1)CC1c3c(cc4c(c3Oc3cc5c(cc3OC)CCN(C)C5C2)OCO4)CCN1C,Cepharanthine,PL-PRO(nsp3),5.595688995950861
P0DTD1_pl,JBSNALXXNTWUEC-SFQUDFHCSA-N,Cn1c(-c2ccccn2)c(C2CCCC2)c2ccc(C(=O)NC3(C(=O)Nc4ccc(C=CC(=O)O)cc4)CCC3)cc21,BILB-1941ZW,PL-PRO(nsp3),5.595137202519877
P0DTD1_pl,BKWJAKQVGHWELA-UHFFFAOYSA-N,C=CCn1c(=O)c2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc2n1-c1cccc(C(C)(C)O)n1,Adavosertib,PL-PRO(nsp3),5.595057923342131
P0DTD1_pl,OBATZBGFDSVCJD-LALPQLPRSA-N,CC1OC(OC2CCC3(C)C(CCC4C3CC(O)C3(C)C(C5=CC(=O)OC5)CCC43O)C2)CC(O)C1OC1CC(O)C(OC2CC(O)C(OC3OC(CO)C(O)C(O)C3O)C(C)O2)C(C)O1,DESLANOSIDE,PL-PRO(nsp3),5.594950967970776
P0DTD1_pl,UJEAABFSXKCSGI-UHFFFAOYSA-N,O=C(O)Cn1nnc(-c2cc(N3CCC(Oc4cc(F)ccc4Br)CC3)no2)n1,MK-8245,PL-PRO(nsp3),5.592903888410973
P0DTD1_pl,ISJSHQTWOHGCMM-UHFFFAOYSA-N,CCOC(=O)N1CCN(C(=O)C(Cc2cccc(C(=N)N)c2)NS(=O)(=O)c2c(C(C)C)cc(C(C)C)cc2C(C)C)CC1,WX-UK1,PL-PRO(nsp3),5.592609620253993
P0DTD1_pl,YSXKPIUOCJLQIE-UHFFFAOYSA-N,OC(CCN1CCCCC1)(c1ccccc1)C1CC2C=CC1C2,Biperiden,PL-PRO(nsp3),5.59227338669583
P0DTD1_pl,OONFNUWBHFSNBT-HXUWFJFHSA-N,CCN1CCN(Cc2ccc(-c3cc4c(NC(C)c5ccccc5)ncnc4[nH]3)cc2)CC1,AEE-788,PL-PRO(nsp3),5.591239265523107
P0DTD1_pl,QJGVXJYGDBSPSJ-UHFFFAOYSA-N,CCNC(=O)OC1CCN(c2nncc3cc(OC)c(OC)cc23)CC1,CARBAZERAN,PL-PRO(nsp3),5.590686524461782
P0DTD1_pl,LGGDLPSXAGQFSG-UHFFFAOYSA-N,O=C(Nc1nc(-c2ccc(O)c(O)c2)c(-c2ccccc2)s1)c1ccc(O)c(O)c1,COH-29,PL-PRO(nsp3),5.590523340913151
P0DTD1_pl,VOVIALXJUBGFJZ-KWVAZRHASA-N,CCCC1OC2CC3C4CCC5=CC(=O)C=CC5(C)C4C(O)CC3(C)C2(C(=O)CO)O1,Budesonide,PL-PRO(nsp3),5.590275871658184
P0DTD1_pl,OHUCIUMMEAYVKS-UHFFFAOYSA-N,CN(C)CCOc1ccc2[nH]c(C(=O)NCC#Cc3ccc(C(=O)NO)cc3)cc2c1,CRA-026440,PL-PRO(nsp3),5.590255971314815
P0DTD1_pl,MAVDNGWEBZTACC-HNNXBMFYSA-N,CC1(C)SCCN(S(=O)(=O)c2ccc(OCC#CCO)cc2)C1C(=O)NO,Apratastat,PL-PRO(nsp3),5.59025508689309
P0DTD1_pl,ZBIAKUMOEKILTF-UHFFFAOYSA-N,Cc1cccc(C)c1NC(=O)CN1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,Lidoflazine,PL-PRO(nsp3),5.590118643027992
P0DTD1_pl,FABUFPQFXZVHFB-PVYNADRNSA-N,CC(=Cc1csc(C)n1)C1CC2OC2(C)CCCC(C)C(O)C(C)C(=O)C(C)(C)C(O)CC(=O)N1,Ixabepilone,PL-PRO(nsp3),5.589908756251452
P0DTD1_pl,YOVVNQKCSKSHKT-HNNXBMFYSA-N,Cc1c(CN2CCN(C(=O)C(C)O)CC2)sc2c(N3CCOCC3)nc(-c3cnc(N)nc3)nc12,Apitolisib,PL-PRO(nsp3),5.589072291250202
P0DTD1_pl,CWHUFRVAEUJCEF-UHFFFAOYSA-N,Nc1cc(C(F)(F)F)c(-c2cc(N3CCOCC3)nc(N3CCOCC3)n2)cn1,Buparlisib,PL-PRO(nsp3),5.58897369693237
P0DTD1_pl,LSHVYAFMTMFKBA-TZIWHRDSSA-N,O=C(OC1Cc2c(O)cc(O)cc2OC1c1ccc(O)c(O)c1)c1cc(O)c(O)c(O)c1,(-)-Epicatechin gallate,PL-PRO(nsp3),5.588724783134219
P0DTD1_pl,ZZWWXIBKLBMSCS-FQEVSTJZSA-N,COc1ccccc1C(Cn1c(=O)n(C(C)(C)C(=O)O)c(=O)c2c(C)c(-c3ncco3)sc21)OC1CCOCC1,Firsocostat,PL-PRO(nsp3),5.584280226835476
P0DTD1_pl,KMNLXCBYBKHKSK-BKMJKUGQSA-N,O=C(O)C1(c2ccc3c(c2)OCC(Cc2ccc(-c4ccccc4)cc2)C3O)CCCC1,CP-105696,PL-PRO(nsp3),5.5842438150815426
P0DTD1_pl,AQASRZOCERRGBL-ROJLCIKYSA-N,COc1cc2c(cc1OC)C(Cc1ccc(Oc3cc(CC4c5cc(OC)c(OC)cc5CCN4C)ccc3O)cc1)N(C)CC2,Dauricine,PL-PRO(nsp3),5.583724248752586
P0DTD1_pl,SLZBEPLWGGRZAY-UHFFFAOYSA-N,COC1(c2cc(F)cc(OCc3ccc4c(ccc(=O)n4C)c3)c2)CCOCC1,ICI-D2138,PL-PRO(nsp3),5.5837019928927
P0DTD1_pl,XVAPNQFQPDAROQ-CAPSWCROSA-N,CC(=O)OC1CC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CCC5(C)C(C7=CC(=O)OC7)C(O)CC65O)C4)OC3C)OC2C)OC(C)C1OC1OC(CO)C(O)C(O)C1O,LANATOSIDE B,PL-PRO(nsp3),5.583385457330044
P0DTD1_pl,GJXWDTUCERCKIX-UHFFFAOYSA-N,O=CN(O)CCCP(=O)(O)O,Fosmidomycin,PL-PRO(nsp3),5.582785461335438
P0DTD1_pl,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,Dasatinib,PL-PRO(nsp3),5.581900985009836
P0DTD1_pl,FWYMMXUDTATKLG-PGLMLKKXSA-N,CC(=CC(C(C)C)N(C)C(=O)C(NC(=O)C1CCCCN1C(C)C)C(C)(C)C)C(=O)O,E-7974,PL-PRO(nsp3),5.580667742767427
P0DTD1_pl,HUXYBQXJVXOMKX-UHFFFAOYSA-N,CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C,PHA-793887,PL-PRO(nsp3),5.580386699574737
P0DTD1_pl,QXOPTIPQEVJERB-JQWIXIFHSA-N,Cc1cc(C(=O)NC(CCC(=O)O)C(=O)O)sc1CCC1CNc2nc(N)[nH]c(=O)c2C1,Pelitrexol,PL-PRO(nsp3),5.579679741530457
P0DTD1_pl,KTUFNOKKBVMGRW-UHFFFAOYSA-N,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,Imatinib,PL-PRO(nsp3),5.579522420349926
P0DTD1_pl,DSLCRNMTGWECHB-AMHTUMDSSA-N,COc1ccc2nccc(C(O)CCC3CCN(CCSc4cccs4)CC3C(=O)O)c2c1,AVE-6971,PL-PRO(nsp3),5.578812044796794
P0DTD1_pl,GKJCVYLDJWTWQU-CXLRFSCWSA-N,CC(Oc1ccc2[nH]nc(C=Cc3cnn(CCO)c3)c2c1)c1c(Cl)cncc1Cl,LY-2874455,PL-PRO(nsp3),5.578324499077386
P0DTD1_pl,GWFOVSGRNGAGDL-FSDSQADBSA-N,Nc1nc2c(ncn2C2CC(CO)C2CO)c(=O)[nH]1,Lobucavir,PL-PRO(nsp3),5.577603853449701
P0DTD1_pl,MMURVNDSFNJHAM-OWOJBTEDSA-N,N=C(N)c1ccc(C=Cc2ccc(C(=N)N)cc2)cc1,STILBAMIDINE,PL-PRO(nsp3),5.577580227948229
P0DTD1_pl,XUKUURHRXDUEBC-KAYWLYCHSA-N,CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CCC(O)CC(O)CC(=O)O,Atorvastatin,PL-PRO(nsp3),5.577517030493818
P0DTD1_pl,JTNIHNJCRCYZSU-IVZQSRNASA-N,CC(N1CCN(c2ccc(-n3cnnn3)cc2)C1=O)C(O)(Cn1cncn1)c1ccc(F)cc1F,TAK 456,PL-PRO(nsp3),5.577469423423228
P0DTD1_pl,SYYBDNPGDKKJDU-ZDUSSCGKSA-N,Cc1cnc(NC(=O)Nc2cc(Br)c(C)cc2OCC2CNCCO2)cn1,Rabusertib,PL-PRO(nsp3),5.577312789055077
P0DTD1_pl,PXBZKHOQHTVCSQ-QZTJIDSGSA-N,CC(CNCCNCC(C)N1C(=O)c2cccc3cc([N+](=O)[O-])cc(c23)C1=O)N1C(=O)c2cccc3cc([N+](=O)[O-])cc(c23)C1=O,bisnafide,PL-PRO(nsp3),5.575770719425608
P0DTD1_pl,TTZHDVOVKQGIBA-IQWMDFIBSA-N,CC(C)OC(=O)C(C)NP(=O)(OCC1OC(n2ccc(=O)[nH]c2=O)C(C)(F)C1O)Oc1ccccc1,Sofosbuvir,PL-PRO(nsp3),5.5754256261835415
P0DTD1_pl,AGOYDEPGAOXOCK-KCBOHYOISA-N,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(OC)CC(C)C(=O)C(C)C(O)C1(C)O,CLARITHROMYCIN,PL-PRO(nsp3),5.575282873317308
P0DTD1_pl,XMAYWYJOQHXEEK-OZXSUGGESA-N,CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,Ketoconazole,PL-PRO(nsp3),5.575109634491765
P0DTD1_pl,ALRZZABRVIYCNY-BETUJISGSA-N,CN1C2CCC1CN(c1cc3c(cc1F)c(=O)c(C(=O)O)cn3C1CC1)C2,CP 74667,PL-PRO(nsp3),5.575027743250915
P0DTD1_pl,AXTAPYRUEKNRBA-JTQLQIEISA-N,Cn1ncc(Cl)c1-c1cc(C(=O)NC(CN)Cc2ccc(F)c(F)c2)oc1Cl,Uprosertib,PL-PRO(nsp3),5.574386679063989
P0DTD1_pl,BHYRGODCLWGHQG-LCBDOTBSSA-N,COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(c(C=NN5CCN6CCCCC6C5)c(O)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,CGP-27557,PL-PRO(nsp3),5.574308104510351
P0DTD1_pl,SYOKIDBDQMKNDQ-XWTIBIIYSA-N,N#CC1CCCN1C(=O)CNC12CC3CC(CC(O)(C3)C1)C2,Vildagliptin,PL-PRO(nsp3),5.57355590193486
P0DTD1_pl,WJRRGYBTGDJBFX-UHFFFAOYSA-N,Cc1ncc(-c2ccnc(Nc3ccc(S(C)(=O)=O)cc3)n2)n1C(C)C,AZD-5438,PL-PRO(nsp3),5.571929021651248
P0DTD1_pl,SFOADSRLCHRTKT-UHFFFAOYSA-R,Cc1cccc2nc3cccc(C(=O)NCC[NH2+]CC[NH2+]CCNC(=O)c4cccc5nc6cccc(C)c6[nH+]c45)c3[nH+]c12,XR-5944,PL-PRO(nsp3),5.5711897770802015
P0DTD1_pl,SWHNZGMQMGFQGW-MSOLQXFVSA-N,Cc1nc(NNC(=O)C(CC2CCCC2)CN(O)C=O)c(F)c(N2CCN3CCOCC3C2)n1,Lanopepden,PL-PRO(nsp3),5.5708344618153065
P0DTD1_pl,LGFLRHWJJKLPCC-ZDUSSCGKSA-N,Nc1nc(N)c2nc(CCc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)cnc2n1,10-Deazaaminopterin,PL-PRO(nsp3),5.570393654377234
P0DTD1_pl,KAKPGJJRYRYSTP-UHFFFAOYSA-N,COc1cc(OC)cc(N2CCN(C(=O)Nc3nc4cc(F)ccc4nc3OC)CC2)c1,RX-5902,PL-PRO(nsp3),5.570370039078897
P0DTD1_pl,MGGBYMDAPCCKCT-UHFFFAOYSA-N,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncnc(Nc2ccccc2S(=O)(=O)C(C)C)n1,ASP-3026,PL-PRO(nsp3),5.570265016701496
P0DTD1_pl,WTXWDXWZGJGIHV-URBCHYCLSA-N,CC1OC(=O)NC1C(=O)NC(Cc1cscn1)C(=O)N1CCCC1C,KPS-0373,PL-PRO(nsp3),5.569776766638635
P0DTD1_pl,RVWNMGKSNGWLOL-GIIHNPQRSA-N,Cc1[nH]c2ccccc2c1CC(NC(=O)C(N)Cc1cnc[nH]1)C(=O)NC(C)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(Cc1ccccc1)C(=O)NC(CCCCN)C(N)=O,Examorelin,PL-PRO(nsp3),5.569155674287919
P0DTD1_pl,MNHDKMDLOJSCGN-UHFFFAOYSA-N,COc1ccccc1N1CCN(CCCCNC(=O)c2ccc3ccccc3c2)CC1,BP-897,PL-PRO(nsp3),5.569003119755725
P0DTD1_pl,XOKJUSAYZUAMGJ-WOUKDFQISA-N,N#Cc1cn(C2OC(CO)C(O)C2O)c2ncnc(N)c12,Toyocamycin,PL-PRO(nsp3),5.568958071408396
P0DTD1_pl,PZUJQWHTIRWCID-HXUWFJFHSA-N,CC(C)(Cc1ccc2ccccc2c1)NCC(O)COc1cccc(Cl)c1C#N,SB 262470,PL-PRO(nsp3),5.568948225084645
P0DTD1_pl,ALKJNCZNEOTEMP-UHFFFAOYSA-N,CC(C)c1cc(CNc2nc(Nc3cc(C4CC4)[nH]n3)cc(N3CCN(C)CC3)n2)on1,XL-228,PL-PRO(nsp3),5.567686902295326
P0DTD1_pl,KEIPNCCJPRMIAX-HNNXBMFYSA-N,C=CC(=O)N1CCC(n2nc(C#Cc3cc(OC)cc(OC)c3)c3c(N)ncnc32)C1,Futibatinib,PL-PRO(nsp3),5.56706198408471
P0DTD1_pl,XDSXYMOZKDUASY-INIZCTEOSA-N,N#Cc1c(N)nc(N)nc1NC(c1nc2c(F)ccc(Cl)c2c(=O)n1-c1cccnc1)C1CC1,GS-9901,PL-PRO(nsp3),5.5670137786170155
P0DTD1_pl,UHTHHESEBZOYNR-UHFFFAOYSA-N,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1,Vandetanib,PL-PRO(nsp3),5.566720091954543
P0DTD1_pl,MWULMTACIBZPGN-UHFFFAOYSA-N,COc1cc(-n2cnc3cc(-c4ccc(Cl)cc4)sc3c2=O)ccc1OCCN1CCCC1,GW-803430,PL-PRO(nsp3),5.566668703486835
P0DTD1_pl,FIMYFEGKMOCQKT-UHFFFAOYSA-N,O=C(NOCCO)c1cc(CN2OCCCC2=O)c(F)c(F)c1Nc1ccc(I)cc1F,CH-4987655,PL-PRO(nsp3),5.56657275816079
P0DTD1_pl,HJYYPODYNSCCOU-ODRIEIDWSA-N,COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(cc(O)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,Rifamycin,PL-PRO(nsp3),5.566375306634503
