standard_inchi_key,canonical_smiles
XQDRXPOOTLQAJA-UHFFFAOYSA-N,Cc1cc(C(=O)Nc2ccc(S(=O)(=O)Nc3onc(C)c3C)cc2)cs1
AQSCKLPAYKBBCU-MYKRZTLLSA-N,COc1cccc(C(=O)NC(Cc2ccccc2)C(O)CC(Cc2ccccc2)NC(=O)OC(C)(C)C)c1
RAPRTCMTKYNBKN-UHFFFAOYSA-N,Cc1oc2ccccc2c1CNC(=O)N(C)C
URCLVBKQZRCBBS-UHFFFAOYSA-N,CCCn1c(S)nc2cc(Cl)ccc21
KOCKICDZCWJTAY-UHFFFAOYSA-N,Cc1ccc(NC(=O)CS(=O)(=O)c2nccc(Oc3c(C)cc(C#N)cc3C)n2)cc1
BYBXJRFAEPGDLK-UHFFFAOYSA-N,CCOC(=O)c1c(N)sc(C(C)=O)c1C
SZWGBRAGXUKXMW-UHFFFAOYSA-N,CCOc1cc(C)c(C(C)C)cc1S(=O)(=O)NCc1ccccn1
CZVHUYZQVDZEOU-UHFFFAOYSA-N,CC1=C(C(=O)OC2CCCCCCC2)C(c2cc3c(cc2Br)OCO3)CC(=O)N1
BQBIOKFFEHWIMM-UHFFFAOYSA-N,CCCCN(C(=O)NC(=O)NC1C2CC3CC(C2)CC1C3)S(C)(=O)=O
VWJVNWXLNQTPKA-UHFFFAOYSA-N,Cc1ccc(-c2nc3ccccc3[nH]2)cc1NC(=S)NC(=O)c1ccccc1Br
OSFWQVSVWAXTBR-UHFFFAOYSA-N,CCCOc1ccc(C(=O)C2=C(O)C(=O)N(c3cc(C)on3)C2c2ccc(C(=O)OC)cc2)cc1
STTCHIFAKPRKIP-LFYBBSHMSA-N,CCC1CSC(Nc2ccc(C(=O)C=Cc3ccc(Br)cc3)cc2)=N1
AOFVCWLKWLAHLP-RGEXLXHISA-N,NC(=O)C(=Cc1ccc(Oc2ccccc2Br)cc1)NC(=O)c1ccccc1
DSHYGKAKVRNSRB-RMVMEJTISA-N,CC(C)(C)OC(=O)NC(Cc1c[nH]cn1)C(=O)Nc1cccc(C(c2c(O)c3c(oc2=O)CCCCCC3)C2CC2)c1
RQHLDQWTHSIZDT-GOSISDBHSA-N,COc1ccc(S(=O)(=O)N(CC(C)C)CC(O)COc2ccc3sccc3c2)cc1OC
LNQODADCKCYIRF-UHFFFAOYSA-N,Cc1ccc2[nH]c3c(Cl)ncnc3c2c1
BNATYEFQCUHVCT-GZTJUZNOSA-N,Oc1oc(-c2ccccc2)nc1C=Nc1ccccc1
WTJPCLNKMOKSFB-UHFFFAOYSA-N,Cc1ccccc1NC(=O)N1CCCC(c2nc(-c3ccc(F)cc3)no2)C1
QXXZFXDCUHTDIZ-UHFFFAOYSA-N,O=C(NCc1ccc(Cl)cc1)c1cc2cccnc2n(CC(=O)N2CC3(CC3)C2)c1=O
ZIMBKKIFKXTGQN-JGHZNUJTSA-N,CC(C)C(NC(=O)c1ccc2ccccc2n1)C(=O)NC(Cc1ccccc1)C(O)C(Cc1ccccc1)NC(=O)C(NC(=O)c1ccc2ccccc2n1)C(C)C
KYIOKAUDHIQKBS-UHFFFAOYSA-N,CCOC(=O)c1cc([N+](=O)[O-])c([N+](=O)[O-])cc1NC(C)=O
PVDUSCJZNZYXII-WIHFRVJVSA-N,CCCC(NC(=O)C1C(Cc2ccccc2)CCN1C(=O)C(NC(=O)C(NC(O)c1cnccn1)C1CCCCC1)C(C)(C)C)C(=O)C(=O)NC1CC1
ALQXQTHPQODYMR-UHFFFAOYSA-N,C#CC1(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)CC(n2cnc3c(=O)[nH]c(N)nc32)CC1O
LBPGLZSIZIYBKZ-UHFFFAOYSA-N,Cc1cc(C)nc(NC(=S)NC(=O)c2ccc(Cl)cc2F)n1
DYGVQWXYQBBUKD-UHFFFAOYSA-N,Cc1nnc(SCC(=O)Nc2sc(C)c(C)c2C#N)nc1O
GIAVKNUIFAOEHQ-UHFFFAOYSA-N,N#Cc1nc(-c2ccco2)oc1N1CCC(C(N)=O)CC1
WOGCRYGRFWNZAP-UHFFFAOYSA-N,COC(=O)CSc1nc2cc3c(cc2cc1C)OCCO3
XJNWGZXILLHYJE-UHFFFAOYSA-N,O=C1CC(SCc2nc3ccccc3[nH]2)C(=O)N1c1ccc(F)cc1
WNFUZTAHZCPVSK-UHFFFAOYSA-N,O=C(NCCc1csc(-c2cccc(F)c2)n1)c1ccco1
QUIZQPCMYKLGMY-UHFFFAOYSA-N,c1ccc2c(CSc3nnc(-c4ccncc4)o3)cccc2c1
XOXKFPJWQWPNIN-NMYCFRSPSA-N,CC(C(=O)NC(C)(C)C)N(CC(O)CNC(=O)C1NC(C(NC(=O)Cc2ccccc2)C(=O)NCc2ccccc2)SC1(C)C)CC1CCCCC1
ODJIIGRSMZYNLT-UHFFFAOYSA-N,Cc1sc2nc(-c3cc(O)c(O)cc3O)[nH]c(=O)c2c1C
XRVFNSGNRHTPDJ-UHFFFAOYSA-N,S=C(NCc1ccc(Cl)cc1)NC1CCCCC1
AIRNVSMLCFKUHW-UHFFFAOYSA-N,O=C(CN1C(=O)CCC1=O)Nc1ccc(Br)cc1
VNSSLTNDTXIGPM-UHFFFAOYSA-N,O=c1[nH]c2ccc(Cl)cc2n1S(=O)(=O)c1cccc(OC(F)(F)F)c1
WIRRDWCHYBGZTC-UHFFFAOYSA-N,CCSc1nnc2c(n1)OC=Nc1ccc(Br)cc1-2
AONDLOZBRPFGHR-YVKVUSPHSA-N,CC1(C)CCC2(C(=O)NCCCCCC(=O)O)CCC3(C)C(=CCC4C5(C)CCC(OC(=O)CCCCC(=O)O)C(C)(C)C5CCC43C)C2C1
QZZKJLZVPXTPOA-UHFFFAOYSA-N,COc1ccc(CNC(=O)c2c(O)c(=O)[nH]c3ccc(F)cc23)cc1
CSTLCBRZGZFLDQ-UHFFFAOYSA-N,COc1cccc2cc(-c3cc(=O)oc4cc(C)c(O)cc34)oc12
FNODCKRHYGXUCP-UHFFFAOYSA-N,O=C(OCCNC(=O)c1ccc2ccccc2n1)c1ccc(F)cc1
HCOLPLVSDOYOCN-UHFFFAOYSA-N,Oc1ncnc2nc(-c3ccco3)c(-c3ccoc3)nc12
QIBSQSHKWNCGTP-UHFFFAOYSA-N,FC(F)(F)c1nc(NCc2ccccc2)c2nnn(Cc3ccccc3)c2n1
MGSCFBGRMIORPJ-UHFFFAOYSA-N,CN1CCN(C(c2ccc(C(F)(F)F)cc2)c2cc(Cl)c3cccnc3c2O)CC1
BHQGHWWROTWESK-NTCAYCPXSA-N,CC(C)(C)OC(=O)NCCNC(=O)c1ccc(S(=O)(=O)Oc2ccc(C=C[N+](=O)[O-])cc2)cc1
XHBJLYFYSWDNQK-UHFFFAOYSA-N,CCOc1ccc2nc(NCCCNS(=O)(=O)c3ccccc3)c(C#N)cc2c1
DEISFYWLJQPQHD-UHFFFAOYSA-N,CCN1c2ncc(COc3ccccc3O)cc2C(=O)N(C)c2ccc(Cl)nc21
QQPSAGHLNPEJAS-JSHGGYKJSA-N,NCCCCC(CNC(CNC(CCCCN)CNC(CNCCC(N)=O)Cc1ccc(O)cc1)Cc1ccc(O)cc1)NCC(Cc1ccc(O)cc1)NCC(N)Cc1ccc(O)cc1
HEFOZZFRRHVPKM-UHFFFAOYSA-N,Cc1ccc(NC(=O)N(Cc2cc3cc(C)cc(C)c3nc2O)CC2COCCO2)cc1
RVDWDOWXODWEPA-UHFFFAOYSA-N,COc1ccc(N(CC(=O)NC(C)(C)C)C(=O)CCC(=O)Nc2nccs2)cc1
MSTJOPBPZBIPGP-UHFFFAOYSA-N,COc1ccc(C2c3sc(O)nc3SC3C(=O)N(c4ccccc4)C(=O)C32)cc1
URCIOERTSWRWBE-UHFFFAOYSA-N,CCc1cc(-c2ccc(C)o2)n(-c2ccc3c(c2)nc(-c2cc(C(=O)O)ccc2O)n3Cc2ccc(=O)[nH]c2)n1
KLMWVZZMXRKVEB-UHFFFAOYSA-N,CCn1c(C)nc2cc(C(=O)NN=C(S)Nc3ccc(C)cc3)ccc21
JTMNVTCAWAASJR-UHFFFAOYSA-N,CC(=O)c1c(N2CCN(c3ccccc3)CC2)nc(=S)n(-c2ccccc2)c1C
GMCNHWKFYISKAZ-ZDLGFXPLSA-N,O=C(O)c1ccc(-c2ccc(C=C3NC(=O)N(Cc4ccc(Cl)cc4)C3=O)o2)cc1Cl
OXQURDRTSMICOG-UHFFFAOYSA-N,Cc1ccc(NC(=O)c2ccc3c(c2)OCCO3)cc1
OKHOYBWEGHROIB-UHFFFAOYSA-N,CCN(CC)CCN1C(=O)C(O)=C(C(=O)c2ccc(OC)cc2)C1c1cccs1
JXMRHSOBYAONNP-UHFFFAOYSA-N,Cn1c(-c2ccccn2)c(C2CCCCC2)c2ccc(C(=O)O)cc21
HSLSZMIILKBKJJ-RJVBPIPUSA-N,Cc1cc(CNC(=O)C(C)C2CC2(C)C(NC(=O)OCc2ccccc2)c2ccccc2)nn1C
ZSSNHLJWIDWUJU-UHFFFAOYSA-N,Cc1cc(C(=O)Nc2sc3c(c2C#N)CCCC3)no1
DSUHPZCPQXHOSI-UHFFFAOYSA-N,O=C(NCc1cccs1)c1cnc2ccccn2c1=O
KUFBMVPASLWIJX-UHFFFAOYSA-N,O=C(CCSc1ccccc1)N1CCN(c2ccccc2)CC1
HFRYWCYINLZLNM-UHFFFAOYSA-N,O=C(CCS(=O)(=O)c1ccccc1)NC12CC3CC(CC(C3)C1)C2
KWDFBFZCEVNAHE-WVBQXTTCSA-N,CC(C)C(NC(=O)OCc1ccccc1)C(=O)NC(Cc1ccccc1)C(O)C(NCCc1c[nH]c2ccccc12)C(=O)NC(C(=O)NCc1ccccc1)C(C)C
XAPZYJFLCOBOIV-UHFFFAOYSA-N,CC(=O)c1ccc(F)c(C2CC2NC(=O)Nc2ccc(Br)cn2)c1O
IDFOCEQDKOOOER-UHFFFAOYSA-N,Cc1c(Cc2ccccc2)c(=O)oc2cc(O)ccc12
XGLVTTABPAVMKO-SNAWJCMRSA-N,CN1CCc2c(sc3c2C(=O)NC(C=Cc2ccco2)N3)C1
VNAJJJJRYNAZRE-UHFFFAOYSA-N,COc1ccc(-n2cnnc2SCc2csc(-c3ccccc3)n2)cc1
NEWPZTZNGAJILM-MFKUBSTISA-N,CCCOc1ccc(-c2c(C(=O)NN=C(C)COc3ccccc3)nnn2-c2nonc2N)cc1
XVDGSCKPCHCWHT-UHFFFAOYSA-N,CC(Cc1cccs1)N=C(S)Nc1ccc(Cl)c(Cl)c1
YHCPAQZUSNLNQU-UHFFFAOYSA-N,COC(=O)c1ccc(CSc2nnc(Nc3ccccc3OC)s2)o1
PJBAMAGAUBNRBH-KBLQSXBSSA-N,COC(=O)NC(C(=O)NCc1ccc(C(CO)N(CC2CC(F)(F)C2)S(=O)(=O)c2ccc3c(c2)C(O)CC3)s1)C(c1ccccc1)c1ccccc1
CYRUIHGZUISPJS-UHFFFAOYSA-N,CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(C)S(C)(=O)=O)c(-c3ccc4c(n3)-c3cc5c(F)cccc5n3C(CN(C)C)O4)cc12
OEZYRARCNMFUEU-UHFFFAOYSA-N,N#Cc1nc(-c2ccco2)oc1N1CCN(C(c2ccccc2)c2ccccc2)CC1
AIKOEZLWSYWGMW-UHFFFAOYSA-N,O=C(Nc1ccccc1)c1c(F)cccc1F
RAFMKPCHMCAUQI-RFLWCCGPSA-N,CCC(=O)CCC(=O)NC(Cc1ccccc1)C(O)CN(CC(C)CC)S(=O)(=O)c1ccc2ncsc2c1
HUYACAOSSLGCFG-NOPFHCFISA-N,C=CC1CC1(NC(=O)C1CC2(CN1C(=O)C(NC(=O)C(NC(=O)C(C)(C)N1CCCCC1)C(C)(C)C)C(C)(C)C)C(C)(C)C21CCC1)C(=O)NS(=O)(=O)N1CCCC1
PBJPIDNCFAPQBL-UHFFFAOYSA-N,CCOC(=O)c1c(C=O)c(C)n(Cc2ccc(C)cc2)c1C
WYLWWVBBCWZWLQ-UHFFFAOYSA-N,Cc1cccc(N2CCN(C(=O)c3c(Cl)cnn3C)CC2)c1C
GOAVVQBMTILWDO-UHFFFAOYSA-N,O=C(CN1CCN(S(=O)(=O)c2ccc(F)cc2)CC1)Nc1ccc(Cl)c(C(F)(F)F)c1
BMDBYIFXZBCANB-UHFFFAOYSA-N,CCOc1ccc2nc(SCc3cccc(C)c3)nc(C)c2c1
YMIVUKFBGBRZQS-CIAFOILYSA-N,O=C(NN=Cc1cccc(OCc2ccccc2)c1)c1ccc(Br)o1
DKYBERVCUALHHG-UHFFFAOYSA-N,CCCCN1C(=O)C(=O)c2cc(I)ccc21
HPAWHLYTSAIGMS-KPKJPENVSA-N,O=[N+]([O-])c1ccc(-c2ccc(C=NO)o2)cc1
NQDGVWCTXRHOPT-NAKBGQTNSA-N,O=C(O)CN1C(=O)C(=CC(Br)=Cc2ccccc2)SC1=S
IBWPXUTWCFACRC-UHFFFAOYSA-N,CCCc1cc(C(=O)Nc2cccnc2Cl)no1
QSIZKBBZFYJLHP-UHFFFAOYSA-N,CC(C)(C)C(=O)COC(=O)c1ccc([N+](=O)[O-])o1
NLHHNUMTIRZZQZ-ULJHMMPZSA-N,O=C(Nc1cccc2ccccc12)C(=Cc1ccc([N+](=O)[O-])cc1)NC(=O)c1ccccc1
OIBHTPXGRKWQLT-UHFFFAOYSA-N,CC(=O)NC1C(=O)N(CCN2CCOCC2)c2ccc(F)cc21
QPVMUXQXZJZENY-UHFFFAOYSA-N,O=C(NC1CCCCCC1)c1ccc2c(=O)n3c(nc2c1)CCCCC3
LQUIZSHZFZHBBO-UHFFFAOYSA-N,O=C(NCc1ccccn1)Nc1cc(Cl)cc(Cl)c1
GADVEFHCFCYFLT-UHFFFAOYSA-N,N#CC(C#N)=C(Nc1ccc(F)cc1)SCc1cccc(F)c1
MPHATOFYQKMUQE-UHFFFAOYSA-N,Cc1cccc(Nc2nnc(SCC(=O)Nc3cccc(S(=O)(=O)N4CCCCC4)c3)s2)c1
UFHRQHSRIANHJQ-UHFFFAOYSA-N,CCC(=O)n1nc(-c2ccccc2)nc1NCc1ccccc1
QKWBKFITWDRUPK-CHHVJCJISA-N,O=[N+]([O-])c1cc(Cl)cc(C=NNc2ccccn2)c1O
FADBDGCGGLEUOC-ZRTHHSRSSA-N,O=C1N(CC2CCCCC2)C(Cc2ccccc2)C(O)C(O)C(Cc2ccccc2)N1CC1CCCCC1
XHOWQCGJQWKRTR-UHFFFAOYSA-N,O=C(CSc1ncnc2c1cnn2-c1ccccc1)Nc1ccc2c(c1)OCO2
ZNZJPRBJXFUGQJ-VGOFMYFVSA-N,Cc1nn(C)c(C(=O)NN=Cc2ccccn2)c1[N+](=O)[O-]
GXBAHWKJQUCDRB-HGNWYHMCSA-N,CCC(NC(=O)C1CC(C)(NC(=O)Nc2ccccc2OC)c2ncc(NCc3cccc(C(F)(F)F)c3)c(=O)n21)B1OC2C3CC(CC2(C)O1)C3(C)C
GWQHZKXQGNKXCL-UHFFFAOYSA-N,O=C(Nc1cccc(NC(=O)c2ccc(-c3cccc(Br)c3)o2)c1)c1ccco1
LKSNAGMUEYRBPX-REZTVBANSA-N,O=C(NN=Cc1cc(Cl)cc(Cl)c1O)c1ccncc1
INUUCBPOYFBPCX-UHFFFAOYSA-N,CCOC(=O)Cc1csc(NC(=O)c2ccc(Br)o2)n1
PJPCXOXBOKWIJL-MRJWGERDSA-N,CC12CCC3C(CCC45OC4C(=O)C(C(N)=O)CC35C)C1CCC2O
XNWWKAJPIRNYFQ-UHFFFAOYSA-N,CCOC(=O)N1CCC(NC(=O)c2cc(C(=O)Nc3ccc(OC)c(OC)c3)ccc2CO)CC1
MVOAMHJMSMWMRC-UHFFFAOYSA-N,O=C(c1cc(-c2cccc(O)c2)on1)N1CCN(C(c2ccccc2)c2ccccc2)CC1
WZRZOWPKCUJRRO-UHFFFAOYSA-N,COc1cccc(C2C(C#N)=C(N)Oc3cc(C)n(Cc4ccccn4)c(=O)c32)c1OC
FFVDSPYBQDXQQB-UHFFFAOYSA-N,O=C1CN(CC(=O)N2CCCCC2)c2ccccc2O1
YOEOWPTUFNKEMQ-GIJQJNRQSA-N,O=C(NN=Cc1ccncc1)c1sc2ccccc2c1Cl
LUDVGHLENACNLV-UHFFFAOYSA-N,O=Cc1coc2c(ccc3ccccc32)c1=O
FFQOWPRCENHZOP-UHFFFAOYSA-N,Cc1nnc(NC(=O)c2ccc3ccccc3c2)o1
MBRJJSJXUXHXNC-UHFFFAOYSA-N,O=C(OCC(=O)N1CCN(C(=O)c2ccco2)CC1)c1ccccc1OCc1ccccc1
DVIKQNFIOVYHIX-FLYRUCAQSA-N,O=C(NC1c2ccccc2CC1O)C(Cc1ccccc1)CC(O)CN1C(=O)N(Cc2ccccc2)CC1Cc1ccccc1
RBJPFMLEAKKOLE-UHFFFAOYSA-N,COc1ccc(-c2nnc(SCc3cccc(C#N)c3)o2)cc1
FAFMRZOZBNXFQT-UHFFFAOYSA-N,COc1ccc(S(=O)(=O)n2nc(OC(=O)c3ccc(F)cc3F)cc2N)cc1
DATMZTVMENOFKP-UHFFFAOYSA-N,Cc1cccc(NC(=S)N=Nc2c(O)n(C)c3ccc(S(=O)(=O)N4CCOCC4)cc23)c1
RPBSFZDTDMVZQT-RKFFSXRUSA-N,CC(CC(N)=O)NC(c1ccc(Cl)c(C(=O)c2ccc3c(c2)OCC(=O)N3)c1F)C1CC1
YMPDEXKLHUQFLY-UHFFFAOYSA-N,c1ccc(Cn2cc(CSc3ccccc3)nn2)cc1
WRQGKPHOSPVHIN-CQDQKZALSA-N,C=CC1CC1(NC(=O)C1CC(Oc2nc3cc(OC)ccc3nc2C(F)(F)F)CN1C(=O)C(NC(=O)OC1CCCC1)C(C)(C)C)C(=O)NS(=O)(=O)C1(C)CC1
GNRPTDMZUXDKMG-UHFFFAOYSA-N,N#Cc1ccccc1-n1c(N)c(C(=O)N2CCCC2)sc1=S
JNRQQUKZSNQOTK-YTTGMZPUSA-N,CC(C)c1nc(CN(C)C(=O)NC(C(=O)N(CCCN(Cc2ccccc2)C(=O)OCc2cncs2)Cc2ccccc2)C(C)C)cs1
UFVGNLZUNWOIDC-UHFFFAOYSA-N,Cc1ccc(-c2oc3ncnc(N)c3c2-c2ccc(C)cc2)cc1
OMZYUVOATZSGJY-UHFFFAOYSA-N,Brc1c(Br)c(Br)c2[nH]nnc2c1Br
YKTZQBUHZFJOGN-UHFFFAOYSA-N,COC(=O)C(Cc1ccc(O)cc1)NC(=O)c1ccccc1OC
OLPITMZYTXIQJJ-UHFFFAOYSA-N,Cc1cc(NC(=O)c2ccccc2)sc1C
YVSWJHJZZFJRLX-UHFFFAOYSA-N,COc1ccccc1Nc1nn2c(=O)c3ccc(C(=O)N4CCC(C)CC4)cc3nc2s1
DDADCKODBROBHB-ZZXKWVIFSA-N,COc1cc(S(=O)(=O)Nc2ccc(C(=O)O)c(O)c2)cc(C=CC(=O)O)c1OC
RLGMJXCKTAMTNH-ZSOIEALJSA-N,O=C1N=C(Nc2ccccc2Cl)SC1=Cc1cc([N+](=O)[O-])ccc1O
PZGCKLOJJASBEA-UHFFFAOYSA-N,Cc1nn(C(C)(C)C)c(OC(=O)c2cccs2)c1S(=O)(=O)c1ccccc1
VGMFGRCGQUJRPG-MDZDMXLPSA-N,O=S(=O)(Nc1ccc2c(C=Cc3ccccc3)cccc2c1)C(F)(F)F
VBOJOFAQHWGARZ-UHFFFAOYSA-N,COc1cccc(Oc2cncnc2-c2ccc(OC)cc2O)c1
IAEUUIIOQSRASQ-UHFFFAOYSA-N,O=C(COc1ccccc1Cl)OCC(=O)N1CCN(S(=O)(=O)c2ccccc2)CC1
ZZXGKSAGOALFNW-VCHYOVAHSA-N,COc1ccccc1NCC(=O)NN=Cc1cccnc1
CCEJBFWILLLYKV-UHFFFAOYSA-N,NC(=O)c1sc(N)nc1-c1ccccc1
TYECHBPQPJADGA-UHFFFAOYSA-N,COc1cccc(NC(=O)NCCCCc2ccccc2)c1
UEQKOLCVHNJBEI-UHFFFAOYSA-N,C=C(C)COc1ccc(-c2nc(N)ncc2Oc2ccccc2OC)c(O)c1
OYZOUBMNHVIJTE-MMJPGJBOSA-N,COCC1CC(O)CN1C(=O)c1cccc(C(=O)NC(Cc2ccccc2)C(O)CN(CC(C)C)S(=O)(=O)c2ccc(OC)cc2)c1
KZZXWFMSTZOYOO-UHFFFAOYSA-N,Cc1nc2ccccc2c(=O)n1-c1ccc(C(=O)O)cc1
WBABIWUULPNBAQ-UHFFFAOYSA-N,CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(C)S(C)(=O)=O)c(-c3ccc4c(n3)C(=O)N(C(C)c3ccc(F)cc3)CO4)cc12
BLBKFRTWFWPMQO-UHFFFAOYSA-N,CCN1CCN(C(S)=NC(C)c2ccccc2)CC1
KCHWYKWDELVQRY-UHFFFAOYSA-N,CN(C)S(=O)(=O)N1CCN(CC(O)COc2ccc3cc(Br)ccc3c2)CC1
GVAGJAAONUPELO-UHFFFAOYSA-N,CCOC(=O)c1c(NC(=O)NS(=O)(=O)c2ccc(F)cc2)sc2c1CCC(C)(C)C2
FTOIAWAYWXGUGY-UHFFFAOYSA-N,CC(C)(C)N=C(S)Nc1ccc(Br)cc1
CRHOSTMLBFPCJJ-UHFFFAOYSA-N,O=C(Nc1ccc(C(F)(F)F)cc1)N1CCN(c2ccnc3cc(Cl)ccc23)CC1
OCAJOWIXMBXBIE-UHFFFAOYSA-N,Cc1cc(C(=O)CC#N)c(C)n1-c1ccc(OC(F)F)cc1
FNZQOTACSUUEAD-UHFFFAOYSA-N,CCOC(=O)c1sc(NC(C)=O)cc1C
BLUAFEHZUWYNDE-UHFFFAOYSA-N,CC1CCC2C(C)C(=O)OC3OC4(C)CCC1C32OO4
GECSHGIJOCAZTF-CGTJXYLNSA-N,CCCN(CCc1ccc(Cl)cc1Cl)C(=O)C1OC(C(=O)O)=CC(N)C1NC(C)=O
WBFBBKXEMKWUEU-UHFFFAOYSA-N,Cn1cnc2cc(OC(=O)c3ccccc3)ccc21
YFDKIHAZVQFLRC-FQEVSTJZSA-N,COC(=O)C1(C)CCCc2c1ccc1c2C(=O)C(=O)c2c(C)coc2-1
VSISXXIZZNUZKP-UHFFFAOYSA-N,CC1CCCCN1C(=O)CSc1nnc(-c2ccc(Cl)s2)o1
MACZXHASJQIUCK-XDJHFCHBSA-N,O=C1C(O)=Cc2ccccc2C1=NNc1ccc(Cl)cc1
MFMPDLAKXGJQEW-UHFFFAOYSA-N,CCOCn1c(C)c(CNc2cc(C)ccc2C)c(=O)[nH]c1=O
WTIIORLDCDYPLF-UHFFFAOYSA-N,CC(C)(CC(=O)N1CCN(c2ccc(Cl)cc2)CC1)CC1=NS(=O)(=O)c2ccccc2N1
ZTSRKRWRNBHAIF-UHFFFAOYSA-N,O=C(c1ccc2c3c(cccc13)CC2)N1CCOCC1
QHYGMKOVGQKLPW-UHFFFAOYSA-N,CCCCC(CC)CNc1ncnc2nc(-c3ccc(F)cc3)c(-c3ccc(F)cc3)nc12
FAHKQDDHYFDXSN-UHFFFAOYSA-N,CC(=O)Nc1ccc(S(=O)(=O)N2CCN(c3cnn(C)c(=O)c3Cl)CC2)cc1
WTSNADCCDZTFBO-JXAWBTAJSA-N,O=C(C(=Cc1ccc(Cl)cc1)c1nc2ccccc2[nH]1)c1ccccc1
AXDQTVHZYRQIIQ-UHFFFAOYSA-N,CCOCn1c(Cc2cc(C)cc(C)c2)c(N(C)C)c(=O)[nH]c1=O
RXIMEUOKWLCFEK-UHFFFAOYSA-N,CC(=O)C1=C(C)Nc2ncnn2C1c1ccc(Cl)cc1Cl
GAIFYXAOGJZVTM-UHFFFAOYSA-N,COc1cccc(NC(=O)CSc2nccn2-c2cccc(OC)c2)c1
XLACUUBVCXQYMT-UHFFFAOYSA-N,Oc1nc2ccc(Br)cc2c(-c2ccccc2)c1N1CCOCC1
PGDNEGOKYGPPPU-UHFFFAOYSA-N,O=C(COc1ccc(Cl)cc1)NC1=NN(c2ccccc2)C(=O)C1
HMKRUGNPUATMAE-UHFFFAOYSA-N,Cc1ccc(C)c(NS(=O)(=O)c2cc(C(=O)N3CCc4ccccc4C3)ccc2Cl)c1
PZNQVYNNPGQNCM-HVWIWKRUSA-N,COC(=O)C(NC(=O)C(CC(C)C)NC(=O)C(NC(=O)CCCOc1ccc2ccc(OCCCC(=O)NC(C(=O)NNC(=O)c3cc(NC(C)=O)ccc3OC)C(C)C)cc2c1)C(C)C)C(C)C
LWKMIRSVIVHWKU-UHFFFAOYSA-N,COc1ccc2nc3oc(C(=O)Nc4ccc(OC)c(OC)c4)cc3cc2c1
SZBFSQKEGCRPFL-UHFFFAOYSA-N,Cc1ccccc1-n1nc(C)c2cc(C(=O)N3CCN(S(=O)(=O)c4ccc(F)cc4)CC3)sc21
BCFNABBBBALEKJ-UHFFFAOYSA-N,Cc1cc(=O)oc2cc(OC(C)C(=O)NC3CCCC3)ccc12
CJWQGASYHQDZIX-UHFFFAOYSA-N,COc1ccc(CC(=O)Nc2cccc(C(=O)O)c2C)cc1
RTLNCIKDZUJCAQ-KMKIFXCFSA-N,CC(C)C(NC(=O)OCc1ccccc1)C(=O)NN(CC1CCCCC1)CC(O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)c1ccc2ccccc2n1
WBFLPKSBVPRYKP-IQIKRLLASA-N,O=C(NC1c2ccccc2CC1O)C(Cc1ccccc1)CC(O)CN1C(=O)C(Cc2cccc(O)c2)CC1Cc1ccccc1
YLCZIGRLLGSSOZ-UHFFFAOYSA-N,COc1cc(N2CCOCC2)cn2c(=O)c(O)c(C(=O)NCc3ccc(F)cc3)nc12
WECSMEKBFPEVLX-NQCCGESRSA-N,Cc1ccc(C=CC(O)=C2C(=O)N(C)C3(C)CC2c2ccccc2O3)cc1
GKJOALAKKFHGPH-UHFFFAOYSA-N,COCCN(CCOC)c1nc(-c2ccccc2)nc2ccccc12
BFPBNKBYNOBOHM-UHFFFAOYSA-N,N#Cc1cccc(Oc2cc(Cl)cc(OCC(=O)Nc3ccc(S(N)(=O)=O)cc3Cl)c2)c1
GAIBJCKASOWHGH-UHFFFAOYSA-N,S=C(NCCc1cccs1)Nc1ccc(Br)cn1
FGEWVMQUDIVVTO-UHFFFAOYSA-N,Cc1cnc(C(=O)Nc2nccs2)cn1
HXGQRWZADXCETM-UHFFFAOYSA-N,O=C1Nc2ccccc2C(=O)C1(Cl)Cc1ccccc1
XXXWQTLZEUCJPJ-UHFFFAOYSA-N,CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(C)S(C)(=O)=O)c(-c3ccc4c(n3)C(=O)N(Cc3ccc(Cl)cc3)CO4)cc12
HLVVUGPRPMXBMV-UHFFFAOYSA-N,CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(CCO)S(C)(=O)=O)c(-c3ccc4c(n3)-c3cc5c(F)cccc5n3CO4)cc12
PMDKZECEQUTWCO-UHFFFAOYSA-N,Cc1c(NC(=O)c2ccc(=O)oc2)c(=O)n(-c2ccccc2)n1C
BTSLXLVSRNBQDM-UHFFFAOYSA-N,CC(C)(C)c1ccc(C(=O)Nc2cccnc2)cc1
ONOCFCFRQJNCBA-UHFFFAOYSA-N,FC(F)(F)Oc1ccc(N=C(S)Nc2ccc(OC(F)(F)F)cc2)cc1
JBEBAOJLXPMRIO-CQVIXTSXSA-N,CC(C)(C)OC(=O)NC(Cc1ccccc1)C(O)CC(Cc1ccc(C(C)(C)C)cc1)C(=O)NC1c2ccccc2CC1O
